site_id,x,y,avg_power
1,990,40.35,98015.32
1,990,49.65,101795.28
1,990,50,97448.54000000002
1,990,50.01,100166.39
1,990,54.05,98327.2
1,990,68.02,98223.33
1,990,72.84,97277.59
1,990,75,96477.41999999997
1,990,79.16,97473.7
1,990,85.59,95633
1,990,88.09,96844.91
1,990,98.08,98437.37
1,990,100,96505.62999999995
1,990,110.34,91257.45
1,990,113.18,97910.93
1,990,128.57,97683.18
1,990,133.11,95990.02
1,990,148.17,98399.66
1,990,171.66,93239.44
1,990,175,94596.95999999998
1,990,177.95,98721.24
1,990,178.13,96795.42
1,990,178.79,99254.93
1,990,188.04,92260.11
1,990,200,94196.01
1,990,201.24,95222.29
1,990,201.64,92082.05
1,990,206.01,97334.01
1,990,213.7,98767.99
1,990,217.9,91710.21
1,990,218.65,94898.35
1,990,222.27,95821.54
1,990,223.65,98102.99
1,990,225,93035.73
1,990,228.2,92977.98
1,990,250,91743.07000000005
1,990,254.24,97583.576
1,990,255.35,95410.37
1,990,256.3,99194.74
1,990,258.09,98252.64
1,990,258.21,98345.94888888889
1,990,260.05,99363.73
1,990,272.68,92876.24
1,990,277.79,98381.21
1,990,281.29,94799.4
1,990,292.1,92013.15
1,990,297.84,97207.37
1,990,306.63,93125.31
1,990,308.82,99998.51
1,990,310.24,96926.71
1,990,312.67,95197.93
1,990,323.48,99375.84
1,990,328.28,99892.11
1,990,329.34,99225
1,990,344.65,96665.04
1,990,347.22,95597.35
1,990,375.69,94673.36
1,990,376.4,95448.07
1,990,379.8,96775.67
1,990,385.45,91788.96
1,990,390.51,97253.95
1,990,392.79,95784.67
1,990,393.16,98359.03
1,990,398.65,98298.95
1,990,422.36,95897.71
1,990,433.57,98732.73
1,990,441.64,97700.59
1,990,443.49,95320.42
1,990,447.07,95972.97
1,990,451.04,93622.02
1,990,468.35,97834.83
1,990,475,96622.70999999998
1,990,475.07,97691.82
1,990,479.24,94081.47
1,990,500,97172.08000000003
1,990,503.45,96547
1,990,516.12,96023.41
1,990,525,96774.14999999997
1,990,526.07,93609.02
1,990,529.04,97196.73
1,990,539.23,94380.11
1,990,547.28,97209.61
1,990,551.98,94189.91
1,990,557.27,98017.24
1,990,563.63,95392.16
1,990,564.03,96389.07
1,990,565.04,97962.06
1,990,573.57,96091.18
1,990,575,96510.78000000001
1,990,589.9,96163.38
1,990,601.92,91012.81
1,990,622.5,97790.35
1,990,625,96870.51
1,990,645.55,96776.97
1,990,646.57,100339.13
1,990,650,96919.14999999997
1,990,655.93,96987.9
1,990,659.51,97301.34
1,990,663.43,96479.03
1,990,673.29,94758.46
1,990,675,96555.85000000003
1,990,679.33,99774.51
1,990,684.14,93111.68
1,990,697.36,97928.61
1,990,698.18,98488.17
1,990,700,96375.07000000005
1,990,700.94,96253.39
1,990,705.41,95451.26
1,990,717.03,96502
1,990,717.93,97215.02
1,990,722.27,97112.43
1,990,725,96843.20999999998
1,990,727.12,97412.724
1,990,735.66,93251.35
1,990,750,96667.15999999997
1,990,760.57,96485.25
1,990,775,96601.78000000001
1,990,800,96482.80000000003
1,990,800.57,98393.25
1,990,821.76,97436.53
1,990,825,96604.44999999997
1,990,829.81,91675.66
1,990,850,96482.12999999995
1,990,858.8,96744.15
1,990,869.87,96560.68
1,990,875,96495.52
1,990,900,96633.42000000001
1,990,906.31,96758.52
1,990,908.96,96724.12
1,990,912.72,96741.17861386141
1,990,916.34,96192.06
1,990,925,96463.15
1,990,926.74,95112.99
1,990,950,96506.57000000005
1,990,951.64,96953.82
1,990,962.79,96492.58
1,990,975,96458.10000000003
1,990,990,96508.05
1,993,806,98484.84
1,995,405,98917.33
1,1000,0,96281.97558243183
1,1000,4,97068.57773584907
1,1000,50,91012.41338084506
1,1000,154,98806.35000000006
1,1000,185,99781.31
1,1000,200,98341.63004747468
1,1000,222,99774.00294117644
1,1000,227,98869.74
1,1000,250,97093.53744241998
1,1000,300,97129.72674864755
1,1000,350,96732.98598431089
1,1000,391,98580.27115384614
1,1000,400,98544.84949095461
1,1000,450,96619.27990986507
1,1000,500,97249.0395283429
1,1000,550,95674.47524007098
1,1000,594,98918.51
1,1000,600,97991.35055574255
1,1000,650,97655.57676570457
1,1000,700,95683.16873929006
1,1000,750,95854.29685926785
1,1000,800,98360.55722661805
1,1000,850,96956.31670343658
1,1000,900,96946.82148504797
1,1000,950,96464.08755996684
1,1000,1000,96613.18477064211
2,250.37,1134.15,154356.49
2,252.97,1138.07,144047.23
3,0,0,94728.02584269666
3,0,0.89,87627.66
3,0,1,92517.16133630295
3,0,2.81,90637.25
3,0,5,89897.72
3,0,8.91,89307.38
3,0,13.98,88368
3,0,48,87597.42928571429
3,0,53.34,94764.23
3,0,71.75,89419.85
3,0.69,0.3,89516.14
3,1,0,93748.09114203452
3,1,1,94956.60114027759
3,1.21,24.64,89371.61
3,1.52,9.25,92493.38
3,2,0,97437.5361904762
3,2.27,52.37,88087.4
3,3.05,0,94712.22
3,4,27.16,90036.94
3,5.68,75.19,87618.35
3,7.68,13.26,93780.17
3,9.57,20.57,87704.38
3,11.6,13.93,90094.24
3,12,0,94144.8211111111
3,15.25,0.51,89195.75
3,16.25,10.19,92629.56
3,21,0,92867.74
3,23.74,42.59,88604.93
3,24.6,15.48,92262.29
3,26,53,87423.15155555554
3,32.63,61.16,87492.77
3,32.95,14.22,89708.68
3,40.42,0,93583.03
3,41.18,0,93242.36
3,48,1,92392.08029154516
3,48.22,0,92770.5
3,50,0,92138.84500000002
3,52.08,9,92243.08
3,52.95,4.73,90851.61
3,56.02,0,90925.19
3,57.82,3.9,92108.98
3,58.12,29.27,88338.59
3,60.07,9.26,92568.47
3,64.35,0,92410.28
3,73.12,14.55,90945.01
3,86.48,0,97534.03
3,86.69,0,92453.54
3,87.11,0,90845
3,87.27,0.38,94201.57
3,89.01,0,91348.2
3,95.3,0,93043.19
3,100,0,91765.54199999999
3,101,0,90661.4914102564
3,101,1,91928.15614999998
3,105.34,3.46,87473.05
3,106.55,0,91622.7
3,114.41,0,91391.59
3,114.49,1.27,93615.77
3,116.06,0,97257.44
3,121.37,50.28,91971.72
3,121.83,0,92245.98
3,123.18,0,94220.58
3,123.88,0,90951.92
3,124,1,92976.57
3,133.88,0,88225.64
3,136.32,0,92367.4
3,136.4,5.2,89363.15
3,139.2,0,94255.95
3,140.05,0,94545.82
3,142.64,0,95959.28
3,148,0,92664.45934210529
3,149.23,0,90610.67
3,150,0,92029.975
3,152.04,30.36,88468.16
3,157.1,38.27,91595.72
3,157.31,0,92191.13
3,158.28,34.8,88097.7
3,160,40,90805.81199999999
3,161.34,0,92114.18
3,162.8,0.12,95179.13
3,165.58,7.38,93254.86
3,165.79,3.66,88113.38
3,167.64,7.67,91195.35
3,170.9,0,93247.8
3,171.07,2,94139.58
3,178,0,92883.096875
3,178.05,11.46,92075.01
3,183.16,65.96,91370.6
3,189.2,1.14,93327.04
3,191.46,0,92602.86
3,192.75,38.82,87874.87
3,195.82,77.69,87553.64935135137
3,195.98,0,92825.24
3,196.79,0,91608.80466666668
3,196.98,69.23,88495.81
3,197.07,75.98,88391.472625
3,197.07,76.5,88156.13555555555
3,197.07,77.01,89739.37
3,197.07,77.6,87943.61
3,197.07,77.97,88482.89984374994
3,197.07,78.02,87792.99638655463
3,197.07,78.26,88476.81975155276
3,197.07,78.47,88276.16965517242
3,197.07,79.04,89063.94680000006
3,197.07,79.32,88496.41
3,197.18,79.97,89001.3208695652
3,197.46,75.62,88197.98984848485
3,197.6,69.96,88239.34319727893
3,197.72,65.93,90741.50175675677
3,198,0,94963.18765033233
3,200,0,92062.05864864864
3,201,0,93273.56166666666
3,201,1,95734.58938378381
3,210.63,0,90276.1
3,213.25,0,93853.23
3,216.4,0,92572.4
3,218.3,0.72,94474.17
3,218.5,0,92629.6
3,221.18,0,89835.51
3,224.35,31.58,91554.41
3,224.52,161.33,89727.08
3,225.65,81.69,90379
3,227.61,89.22,94880.38
3,227.95,0,87987.28
3,229.1,28.44,92007.52
3,231.09,29.11,91428.6
3,231.29,0.67,94566.73
3,234,0,94267.95866666667
3,247.29,0,95613.37
3,248,0,95347.8
3,248,1,95602.29374768089
3,248.07,1.39,95147.62
3,250,0,92966.81714285714
3,251,0,96138.73580645162
3,251,1,96196.96710144928
3,254.19,8.42,90326.54
3,256.37,8.11,90760.63
3,258.12,0.94,93569.65
3,260.83,0,95355.02
3,266.14,28.61,91683.43
3,269.6,0,97627.55
3,271.68,36.27,93748.73
3,274.12,0.23,93662.7
3,276.05,39.38,92801.24
3,277.14,25.79,89253.39
3,279.41,33.33,93525.8
3,281.06,0,90029.73
3,281.3,0,89968.86
3,284.86,0,95036.67
3,287.52,0,96777.69
3,289.37,0,96009.96
3,291.04,11.41,90741.32
3,291.36,0.76,96457.78
3,292,0,94735.89
3,294.24,0.31,91611.39
3,294.9,92.26,87748.85
3,296.79,0,90511.68
3,298,0,98644.39050746265
3,298,50,87759.66017973855
3,300,0,93505.52
3,301,0,95781.0866863905
3,301,1,96611.79885496182
3,301,70,88308.12488372093
3,302.36,0,93863.79
3,302.63,0,93895.03
3,307,92,87498.06
3,307.29,0,94783.26
3,311.34,1.8,96289.96
3,311.51,146.37,87923.07
3,312.53,0,92244.25
3,313.01,0,92394.82
3,313.17,5.04,89599.15
3,314.53,35.61,92770.23
3,319.89,56.5,92016.39
3,326.31,0.01,98289.01
3,327.44,67.75,88506.73
3,327.66,0,89420.98
3,330.12,0,97233.19
3,332.38,11.94,96574
3,337.02,0,93093.82
3,339.36,0,94322.31
3,339.48,79.7,92596.29
3,343.31,0.07,98133.12
3,346.81,8.93,97330.61
3,347.92,0,94641.84
3,350,0,93586.52151515151
3,350.34,61.5,87531.81
3,351,0,96994.29473282443
3,351,1,95861.06310344828
3,351,51,87840.93062500001
3,352.98,14.28,101529.3
3,353.89,31.54,91457.27
3,359.22,78.52,87553.27
3,359.67,0,100362.52
3,359.67,64.37,88579.71
3,360,40,93350.9
3,360.86,0,91295.97
3,361.48,25.68,90736.84
3,364.3,0,99168.22
3,366.82,0,93619.02
3,367.58,83.63,88504.43
3,369.71,0,97857.26
3,369.86,0,96803.66
3,370.29,1.61,94883.24
3,371.56,96.1,89269.33
3,373,0,95330.24666666664
3,373.7,16.36,91833.22
3,374.03,0,95372.05
3,377.35,1.45,99346.78
3,379.19,0,98093.28
3,380.66,0,99607.52
3,392.74,153.34,89450.45
3,392.83,150.57,90645
3,395.08,44.57,89491.53
3,395.56,77.01,87861.53
3,395.76,77.94,87492.99992395432
3,396.11,74.28,92478.33730303033
3,396.21,71.8,87919.81565934069
3,396.79,72.86,87512.32724489798
3,396.79,73.55,87733.77295154192
3,396.79,74.07,89166.02333333333
3,396.79,74.17,87721.59154320988
3,396.79,74.47,89236.31023715415
3,396.79,74.54,94075.08
3,396.91,70.19,88877.16916666664
3,397.02,68.63,90045.86727272728
3,397.07,75.94,90527.20363636363
3,397.07,75.98,93993.22105263159
3,397.07,76.08,93766.84
3,397.07,76.19,92838.66000000002
3,397.07,77.08,88033.25421188625
3,397.07,77.29,88462.75014492753
3,397.07,77.74,88003.04862068966
3,397.07,77.97,89402.11875
3,397.07,78.02,89087.48965517242
3,397.07,78.11,92748.68111111112
3,397.07,78.2,88639.55469387757
3,397.07,78.26,89555.97533333332
3,397.07,78.27,87944.94
3,397.07,78.41,92027.73
3,397.07,78.42,90495.08849056605
3,397.07,78.66,88165.29846153845
3,397.07,79.04,93841.75625
3,397.18,79.83,88847.13653061225
3,397.18,80.12,89180.09
3,397.18,80.35,89993.23
3,397.18,152.52,87759.12944444442
3,397.46,75.19,91519.37673366845
3,397.46,75.21,90424.09625
3,397.46,75.42,90540.34
3,397.46,75.62,90166.607
3,397.6,69.01,92171.80500000001
3,397.6,69.96,90636.70255813956
3,397.6,70.41,89529.20342519677
3,397.6,70.42,87660.62768115941
3,397.6,71.28,87527.65
3,397.6,72.4,88071.85911578948
3,397.72,65.93,89834.68000000001
3,398,0,97756.30348911065
3,398,45,91179.67000000001
3,398,50,91566.75951456309
3,400,0,95485.06425
3,400,50,90039.93857142856
3,401,0,99136.28170542639
3,401,1,98807.9221904024
3,401,51,89859.96341509427
3,401,70,92347.79553745927
3,402,30,91320.36
3,402.69,15.6,95797.58
3,404.57,7.09,98170.5
3,407.59,29.57,95505.02
3,407.88,19.58,95214.5
3,409,44,89110.766
3,410,0,101231.00961538461
3,413.22,114.05,87546.89
3,416.84,0,95763.8
3,419.31,155.15,87439.21
3,419.47,0,96028.2
3,419.78,0,92400.17
3,422,52,91658.72264705884
3,423.13,0,96967.29
3,423.45,0,97807.2
3,424.74,19.28,98466.83
3,424.81,0,93337.93
3,425.08,180.07,90222.24
3,425.42,0.4,100143.54
3,427.35,0,95227.14
3,427.57,0,95993.81
3,428,0,100905.53851851852
3,429.23,0,94740.44
3,430.06,0,95090.26
3,430.49,0,95016.6
3,432.54,155.08,91954.11
3,433.44,0,94270.15
3,439.39,133.36,94252.39
3,439.42,0,90975.52
3,440.46,67.85,91239.47
3,440.9,1.12,100991.04
3,441.38,0,97446.01
3,445.27,108.53,87986
3,445.75,0,96106.51
3,445.85,0,94532.69
3,446.21,71.8,88981.00310679614
3,447.18,146.34,90386.09088495575
3,448,0,98178.30544802864
3,448,1,99040.06156249996
3,448.09,107.04,91956.31
3,450,0,94987.3504347826
3,450,100,87585.36333333333
3,451,0,97400.89499999997
3,454.17,67.47,88778.57
3,459.1,0,95372.76
3,459.35,0,94865.11
3,460.51,0,93968.67
3,464.22,0,98866.32
3,471.76,12.05,99867.85
3,478.92,0,93516.9
3,481.82,139.67,89341.05
3,482.61,155.27,87994.79
3,484.71,115.91,91955.87
3,485.1,44.54,93021.66
3,485.22,58.83,90758.84
3,487.42,0,98135.45
3,487.9,137.19,88608.06
3,488.49,96.9,88700.1
3,488.59,78.71,92935.21
3,489.77,198,87769.28
3,493,0,100428.67
3,493.07,47.1,88881.17
3,493.37,0,94904.37
3,493.37,50,90492.42469696968
3,494.53,136.88,89322.65
3,495,0,91684
3,496.48,0,102414.96
3,496.66,0,98993.94
3,496.91,0,100159.58830188678
3,497,112,87897.50157894737
3,497.07,0,96662.8434285714
3,497.07,142.27,89573.81617021275
3,498,0,101338.60939999999
3,498,50,90944.43667539264
3,500,0,96521.16
3,500,50,88638.50666666667
3,501,0,97438.75440944883
3,501,1,96528.3318181818
3,503.1,0,92774.2
3,505.15,129.73,87545.42
3,511.91,0,95515.61
3,512.87,70.82,88195.42
3,513.89,149.51,90349.62
3,518.76,0,96422.89
3,520.66,0,98978.01
3,524.42,0,100114.25
3,533.57,13.31,94889.01
3,535.95,0,99839.01
3,536.88,16.75,95177.82
3,540.5,0,98216.22
3,540.6,64.69,88283.66
3,543.1,0,99065.95
3,545.94,0,91737.67
3,546.01,70.93,88817.72
3,546.96,178.36,91612.98
3,547,0,96782.74142857142
3,548,0,101991.67934782611
3,548,50,88392.31
3,548,200,87666.93
3,548,400,88875.86499999999
3,548.12,0.17,92931.45
3,548.55,10.28,98801.87
3,549,0,95952.46
3,550,0,96118.26
3,550,50,91337.44200000001
3,550,100,87954.646
3,551,0,97368.03333333333
3,552.73,82.38,89458.14
3,553.7,102.17,91104.03
3,560.99,60.56,88645.12
3,562.16,77.48,92336.75
3,562.5,195.65,88173.1
3,564.37,0,96558.28
3,567,134,90693.82
3,568.5,71.15,90663.94
3,571.73,6.14,98007.48
3,574.2,44.92,90236.22
3,575.38,0,99163.05
3,577.01,0,93985.15
3,577.04,96.78,90506.22
3,577.35,88.26,87856.89
3,579.33,125.08,88299.22
3,581.36,0,99008.71
3,581.78,0,101428.15
3,582.69,266.15,88443.3
3,583,90,90216.83
3,585.43,72.5,92907.47
3,588,10,96191.80000000003
3,588.74,147.44,88847.88
3,589,86,92582.92230769231
3,589.76,48,90090.81270270271
3,589.76,98,88175.88272727272
3,591,115,89378.52166666667
3,592.61,150,87940.48032323235
3,592.64,152.54,88019.04444444443
3,592.66,552.12,92540.7
3,592.74,555.2,88566.48
3,592.89,150,88634.99948924733
3,592.92,158.8,89105.02
3,592.94,148.11,91568.98045454545
3,592.97,155.75,88953.08
3,593,89,92117.64033333333
3,593,147.07,89624.43134328359
3,593.14,150,87734.28
3,593.34,153.91,92225.06
3,593.6,144.02,87971.05944805192
3,593.7,153.95,88404.43457142859
3,593.7,155.04,88946.32
3,593.7,157.5,88064.24139534884
3,594.13,181.41,93355.6
3,595.56,78.74,91996.98
3,595.76,77.94,91395.868125
3,595.82,77.69,88442.65956896554
3,595.94,0,90661.42
3,595.96,75.43,92116.88503225808
3,596.11,74.28,89761.57416666666
3,596.21,71.8,89232.71729729729
3,596.49,0,96334.14
3,596.79,72.86,94016.09811965813
3,596.79,72.92,88412.44213991772
3,596.79,73.16,91682.25586956526
3,596.79,73.43,88986.35483870968
3,596.79,73.49,92989.61571428573
3,596.79,73.55,95604.61
3,596.79,73.83,92979.69505050505
3,596.79,74.17,91477.62999999999
3,596.79,74.47,91580.35856666666
3,596.79,473.28,92256.69
3,596.91,70.19,92189.6805882353
3,596.97,69.41,89858.74774193548
3,597.02,68.63,91565.80355555555
3,597.07,75.94,96857.02363636364
3,597.07,75.98,91084.10159663865
3,597.07,76.09,91438.49
3,597.07,76.19,93344.34000000001
3,597.07,76.5,94732.75828571428
3,597.07,76.73,92752.68
3,597.07,76.75,88443.785
3,597.07,77.05,94100.6475
3,597.07,77.08,91255.49655870449
3,597.07,77.12,92813.02
3,597.07,77.29,94120.60346153846
3,597.07,77.37,90392.18578947369
3,597.07,77.59,92061.03000000001
3,597.07,77.6,92918.21250000001
3,597.07,77.61,93737.62
3,597.07,77.7,89649.16777777777
3,597.07,77.74,92708.88481481484
3,597.07,77.9,93117.28
3,597.07,77.97,93704.21605670109
3,597.07,78.02,91316.0114285714
3,597.07,78.2,91991.13118421054
3,597.07,78.26,94004.93891385774
3,597.07,78.42,89852.97978723401
3,597.07,78.47,93641.38861111114
3,597.07,78.59,91521.36
3,597.07,78.66,92022.76037209302
3,597.07,79.04,92906.66683908043
3,597.07,79.32,92741.945
3,597.07,138.79,87668.86785714286
3,597.11,67.15,90200.64298245615
3,597.18,79.83,87738.43000000001
3,597.18,79.97,94231.85790697677
3,597.18,80.05,92461.72049707604
3,597.18,80.72,94077.93
3,597.18,80.88,94232.77
3,597.18,144.6,87554.64041666668
3,597.18,147.45,88417.395
3,597.18,149.6,89483.52991452994
3,597.18,149.86,88272.26
3,597.24,0,97921.58
3,597.46,75.19,91210.48789473684
3,597.46,75.26,94965.2
3,597.46,75.37,89410.25125
3,597.46,75.62,89207.08384615385
3,597.46,75.65,93521.6560064935
3,597.59,79.54,93048.20676156585
3,597.6,69.96,91424.70749999999
3,597.6,70.41,88749.629245283
3,597.6,70.42,90292.2657142857
3,597.6,70.86,90795.24666666666
3,597.6,72.19,90766.72767123289
3,597.6,72.29,93931.24044776119
3,597.6,72.37,92612.23666666665
3,597.6,72.4,88885.87000000001
3,597.72,65.93,92919.20142857141
3,598,0,100627.28378726385
3,599,50,91433.95
3,599,140,87491.00999999998
3,600,0,96776.57571428572
3,600,50,89083.44545454546
3,601,0,101511.49865671643
3,601,1,100271.89871150746
3,601,51,91574.16642220021
3,601,70,92221.4227856025
3,601,101,87856.13065026367
3,601,146,88876.59
3,602,0,100998.01
3,602,80,89238.94
3,602.78,98,94933.6911111111
3,604.22,57.86,91970.64
3,605.87,0,102654.51
3,606.4,0,88424.95
3,606.83,0,95211.99
3,609.03,0,97276.26
3,610,0,101198.03
3,611.09,0,95597.81
3,611.15,145.21,90948.73
3,611.25,0,100710
3,613.57,0,99530.52
3,615.24,0,97535.63
3,615.65,0,92295.28
3,618.71,227.56,88634.02
3,619.16,563.67,89393.38
3,621,103,89434.94
3,623.67,78.38,93497.91
3,623.9,124.47,96199.8
3,626.5,6.94,100593.72
3,630.73,216.6,89538.66
3,631.59,687.87,87866.8
3,634.19,165.78,92027.24
3,634.61,27.27,98499.15
3,636.11,2.16,93894.92
3,637.52,147.13,88918.05
3,638.91,73.43,93615.27
3,639.46,167.29,91056.55
3,640.14,0,101063.63
3,641.08,0,95266.83
3,642.8,85.1,93638.04
3,642.99,218.99,93630.22
3,643.7,150,88711.21571428572
3,643.79,0,100770.01
3,644,355.44,88578.28
3,644.73,8.08,98693.05
3,644.94,261,87658.33
3,646.8,216.21,90813.34
3,646.94,64.31,90413.51
3,647.07,29.32,96930.175
3,647.07,77.08,92426.87173913041
3,647.76,0,101064.54
3,648,1,96325.9758846154
3,649.02,97.27,97684.58
3,650,0,96414.99695652175
3,650,50,91685.94833333335
3,650,100,89782.62842105264
3,650,150,88609.14666666667
3,650,200,88283.96199999998
3,650,250,87625.26875
3,651,140,88151.93
3,652,146,88330.32
3,652.54,489.03,87632.61
3,654.79,0,95452.81
3,655.68,201.87,88682.44
3,656.4,11.34,90422.06
3,657.94,148.29,89472.86
3,658.81,229.6,90065.71
3,659.86,178.59,94498.75
3,662.1,0.95,96853.4
3,662.99,153.23,90806.75
3,663.44,0,100389.98
3,664.41,263.66,87893.2
3,665.25,0,102469.25
3,665.27,0,95695.24
3,666.08,0,101332.11
3,666.65,58.39,92170.48
3,667.06,51.93,96455.49
3,669.63,182.39,90306.35
3,669.92,167.92,90055.01
3,670.12,33.07,97343.87
3,670.19,289.11,89127.16
3,670.82,0,94596.69
3,671,0,104155.03
3,672,27.57,92176.3
3,672.91,15.43,97311.53
3,674.96,0,95438.83
3,675.57,90.73,88803.23
3,675.87,126.85,87720
3,677.18,11.3,101683.82
3,677.95,15.61,102461.29
3,677.99,120.61,91304.18
3,679.88,0,100199.51
3,683.22,35.09,93216.08
3,683.73,0,97642.24
3,684.76,267.2,94138.94
3,687.27,189.18,88450.81
3,687.64,198,88155.43583979328
3,688.03,184.8,88619.04
3,688.14,269.23,88912.35
3,688.87,80.96,88299.07
3,689.15,114.29,90716.51
3,690.28,155.59,90491.86
3,692.57,98.91,89013.72544217689
3,692.83,349.79,88094.72
3,692.97,100.88,92483.95
3,693.14,137.06,88947.95
3,693.7,150,89669.01154320991
3,694.39,191.55,91245.48
3,695.73,410.16,89268.27
3,695.76,27.94,93705.2376190476
3,696,0,99716.63
3,696.79,0,94999.08
3,697.46,0,94599.87947368422
3,697.57,45.84,93164.02
3,697.6,269.01,88638.375
3,697.68,67.49,91639.38
3,697.72,95,88506.19
3,697.95,81.22,92045.49
3,697.95,130.96,92033.63
3,698,0,101062.34165548097
3,698,50,88299.49976923078
3,699.4,0,99291.55
3,700,0,98282.86611111111
3,700,50,91888.86571428571
3,700,100,92504.38
3,700,150,89944.928125
3,700,200,88012.9011111111
3,700,300,88142.66666666667
3,700.14,169.43,89535.52
3,701,0,99419.39978260867
3,701,1,98484.53
3,703.53,18.01,98354.97
3,706.14,119.61,93326.23
3,707.04,18.32,93135.52
3,708.03,188.99,91598.4
3,708.54,243.07,93074.2
3,709.6,211.37,91750.02
3,713.01,0,100955.35
3,713.16,132.14,95959.75
3,716.58,23.51,96194.29
3,716.7,95.36,91897.68
3,717.19,236.48,92785.64
3,717.61,446.36,91541.2
3,724,220.98,87487.59
3,724.31,0,92161.31
3,726.24,289.26,89527.95
3,726.54,191.33,87553.45
3,727.87,43.33,101143.24
3,728.79,94.66,93561.28
3,731.39,16.87,96999.89
3,731.98,287.7,89953.61
3,732.12,186.42,95215.72
3,732.84,0,96184.39
3,734.38,7.74,87516.69
3,735.25,4.66,101950.65
3,736.67,0,97773.96
3,737,36,95044.88807692307
3,737.12,134.62,92791.42
3,739.06,0,103956.94
3,740.6,0,101000.77
3,741.66,145.95,87997.66
3,742.97,0,99426.07
3,743.28,0,102281.61
3,743.95,8.5,104381.83
3,744.08,343.97,87562.41
3,745.71,190.28,91616.66
3,745.76,27.94,89262.99809523809
3,746.01,6.41,102973.1
3,747.34,717.66,89676.08
3,747.46,0,94264.7379411765
3,748,0,103531.63699421965
3,749,248,89785.23592592592
3,749,698,92689.10811594201
3,749.94,347.12,94215.67
3,750,0,99151.42806451613
3,750,50,93054.53625
3,750,100,90220.96454545455
3,750,150,89485.13999999998
3,750,200,88368.22166666666
3,750,250,89822.12857142858
3,750,300,89594.5175
3,750,400,88196.86666666665
3,750.14,557.04,88377.55
3,750.3,269.63,90908.11
3,751,0,100808.02357142864
3,753.54,428.02,91600.36
3,755.09,222.09,93004.36
3,755.77,105.73,93825.65
3,756.11,13.68,89920.05
3,756.34,117.52,97873.5
3,756.35,326.74,89209.36
3,759.37,0,102170.25
3,762.36,337.75,93215.9
3,762.74,0,102141.56
3,763.45,330.29,89919.13
3,763.96,275.68,90251.83
3,765.41,0,98380.62
3,767.87,67.96,94268.56
3,768.43,43.8,93163.84
3,768.74,599.39,87971.36
3,769.14,73.38,95736.8
3,769.98,16.76,95563.68
3,771,0,99118.6505263158
3,771.03,266.72,88671.99
3,771.75,0,91803.7
3,772,0,99426.99
3,772.78,50.49,93002.7
3,773.09,442.86,88281.8
3,773.25,232.57,87434.25
3,775.2,341.6,91697.78
3,775.51,127.03,97161.01
3,776.41,0,95159.52
3,777.32,364.13,87615.35
3,777.93,268.53,90022.52
3,779.4,26.75,94897.14
3,779.49,42.56,88737.46
3,779.72,314.75,93788.82
3,780.26,228.32,93955.98
3,781.51,217.74,89032.56
3,781.66,169.92,98724.77
3,782.38,266.16,92778.43
3,782.51,298,90057.80769230769
3,782.64,32.37,93123.68
3,787.19,119.08,92994.16
3,787.32,0,98843.92
3,788.11,415.77,88190.56
3,788.57,198,87939.16594594595
3,788.57,465.27,88383.65
3,789,189,89053.83999999998
3,790.02,333.05,91623.96
3,790.41,56.02,98672.05
3,791,66,90014.95333333334
3,791.37,0.21,94048.67
3,791.75,350,87600.37352941177
3,791.96,139.77,94074.23
3,792.09,3.43,103836.2
3,792.1,15.9,101030.92
3,792.18,5.01,95998.34
3,792.22,146.17,89017.35515151515
3,792.36,150,90607.3992857143
3,792.55,150,90040.50666666667
3,792.55,350,88040.45
3,792.61,350,88386.10228739002
3,792.64,352.54,87832.39666666667
3,792.64,752.54,89640.34
3,792.66,152.12,89686.92
3,792.74,150,96178.62943262418
3,792.74,156.15,88794.47
3,792.74,350,92384.45274161742
3,792.74,355.2,91326.36
3,792.74,356.23,89620.87
3,792.74,556.23,93042.23444444445
3,792.74,755.2,87513.66
3,792.85,166.44,90063.46
3,792.89,150,87972.432
3,792.89,350,92283.44930091186
3,792.89,550,88134.9818897638
3,792.92,358.8,89264.87
3,792.94,148.11,92112.38
3,792.94,150,97111.64337499999
3,792.95,553.28,92493.06
3,792.97,150,88085.96341584159
3,792.97,156.11,89038.18
3,792.97,355.75,88926.76
3,792.99,103.54,92935.23
3,793,147.07,93815.15683870965
3,793,278,87881.62230769233
3,793,347.07,88578.65117647058
3,793,547.07,87818.39961672475
3,793.11,547.49,87857.48230496458
3,793.21,148.96,97503.80882352928
3,793.25,148.64,87940.38188235293
3,793.26,141.76,91294.9830952381
3,793.28,146.64,89663.19308035717
3,793.36,150,89619.69479125255
3,793.36,352.31,93551.73
3,793.37,150,91922.65807692308
3,793.48,150,96693.97954441907
3,793.53,147.9,87527.80835227272
3,793.53,347.9,87868.71086956523
3,793.6,144.02,92366.15000000001
3,793.7,154.68,93572.42499999999
3,793.7,351.29,91284.24
3,793.7,353.94,90474.68999999999
3,793.7,353.95,87936.0372222222
3,793.7,354.45,90073.17
3,793.7,354.68,88342.7
3,793.7,355.04,93060.19
3,793.7,551.29,89603.16733333333
3,793.7,554.68,89754.09388888888
3,793.7,755.04,87792.8
3,794.45,57.82,89949.23
3,794.74,242.62,96439.67
3,795.3,176.43,94834.38
3,795.56,77.01,94177.57
3,795.64,76.69,92934.12
3,795.65,76.64,92642.36
3,795.74,352.72,93473.58
3,795.76,77.94,92885.50318327977
