energy_mw,qw
4.08514485,0.87
4.08514485,0.87
4.08514485,0.87
4.08514485,0.87
4.08514485,0.87
4.08514485,0.87
4.08514485,0.87
4.08514485,0.87
4.08514485,0.87
4.08514485,0.87
4.08514485,0.87
4.08514485,0.87
4.09959125,0.87
4.03010559,0.85
4.0638741099999995,0.86
4.0638741099999995,0.86
4.0638741099999995,0.86
4.0638741099999995,0.86
4.0638741099999995,0.86
4.0638741099999995,0.86
4.0638741099999995,0.86
4.0638741099999995,0.86
4.0638741099999995,0.86
4.0638741099999995,0.86
4.06964345,0.86
4.06964345,0.86
4.06964345,0.86
4.06964345,0.86
4.06964345,0.86
4.06964345,0.86
4.06964345,0.86
4.06964345,0.86
4.06964345,0.86
4.06964345,0.86
4.06964345,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.07160052,0.86
4.08333534,0.86
3.99439796,0.85
4.06217012,0.86
4.06217012,0.86
4.06217012,0.86
4.06217012,0.86
4.06217012,0.86
4.06217012,0.86
4.06217012,0.86
4.06217012,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
4.06233723,0.86
3.75862166,0.8
3.75862166,0.8
3.87771189,0.82
3.9467948799999997,0.84
4.01168643,0.85
4.01168643,0.85
4.03088804,0.85
4.04394615,0.86
4.0624180899999995,0.86
4.07197689,0.86
4.07197689,0.86
4.07197689,0.86
4.07197689,0.86
4.07197689,0.86
3.97879665,0.84
4.02056001,0.85
4.03582212,0.85
4.03493629,0.85
4.04997998,0.86
4.07197689,0.86
4.0605531699999995,0.86
4.01912145,0.85
4.02570103,0.85
4.02792836,0.85
4.04818853,0.86
4.03301716,0.85
4.04805362,0.86
4.06251564,0.86
4.05754499,0.86
7.25798504,0.75
7.10337461,0.74
7.3353806399999995,0.76
7.18776987,0.75
7.2602226100000005,0.75
7.015605969999999,0.73
7.10942042,0.74
7.2863405199999995,0.76
7.23328626,0.75
7.31717159,0.76
7.30504309,0.76
6.7942623,0.7
6.86912769,0.71
6.8759473,0.71
6.94535457,0.72
7.2334955899999995,0.75
7.00203302,0.73
7.33059201,0.76
7.33819257,0.76
7.15257676,0.74
6.695549059999999,0.69
6.965726559999999,0.72
7.241082349999999,0.75
7.06402069,0.73
7.2602226100000005,0.75
7.289298769999999,0.76
7.3353806399999995,0.76
7.05847437,0.73
7.153694440000001,0.74
6.72131258,0.7
7.16311567,0.74
6.7543615,0.7
7.28041508,0.76
6.82099618,0.71
7.31186168,0.76
7.203357990000001,0.75
7.22010976,0.75
7.20781608,0.75
7.08743793,0.74
7.06402069,0.73
6.96190805,0.72
7.19039449,0.75
6.85369004,0.71
7.21288994,0.75
7.03364575,0.73
7.2602226100000005,0.75
7.29631112,0.76
7.07672472,0.73
7.327541360000001,0.76
6.65877217,0.69
7.306245690000001,0.76
6.74588176,0.7
7.23868328,0.75
7.15343107,0.74
7.17086671,0.74
7.2602226100000005,0.75
7.25685121,0.75
7.2821636,0.76
7.2334955899999995,0.75
7.2334955899999995,0.75
7.25865454,0.75
6.855862360000001,0.71
7.092519070000001,0.74
7.276234110000001,0.75
7.01553355,0.73
7.23362426,0.75
7.21712405,0.75
7.1207651,0.74
7.21260083,0.75
7.19292397,0.75
6.90605042,0.72
6.60772795,0.69
7.32184159,0.76
7.27396272,0.75
7.31717159,0.76
7.244547509999999,0.75
6.83580424,0.71
7.307054679999999,0.76
6.74146895,0.7
7.282413610000001,0.76
7.34733433,0.76
7.3239185099999995,0.76
6.9784770300000005,0.72
7.15369579,0.74
7.2334955899999995,0.75
7.23812139,0.75
7.2504905,0.75
7.26116814,0.75
7.23868328,0.75
7.22971218,0.75
7.21307336,0.75
7.15740555,0.74
6.99430763,0.73
6.81929996,0.71
7.03364575,0.73
7.27612416,0.75
7.17605226,0.74
6.9446571200000005,0.72
7.238675570000001,0.75
7.22993238,0.75
6.96834965,0.72
7.20275657,0.75
7.34733433,0.76
7.16469593,0.74
7.02110671,0.73
7.20955846,0.75
7.088585190000001,0.74
6.79743195,0.71
7.23562471,0.75
7.1207651,0.74
7.24358804,0.75
6.76799248,0.7
7.14900413,0.74
7.22074676,0.75
7.17756952,0.74
6.9120852,0.72
7.03627583,0.73
7.06402069,0.73
6.3604444,0.66
7.14900413,0.74
6.84703168,0.71
7.2950762199999994,0.76
7.33497502,0.76
6.75541432,0.7
7.10836722,0.74
6.8228770999999995,0.71
7.21845913,0.75
7.15679095,0.74
7.123755549999999,0.74
6.83821599,0.71
7.27612416,0.75
7.2635092000000006,0.75
7.17439232,0.74
7.17439232,0.74
6.79904483,0.71
7.2440110099999995,0.75
7.21947051,0.75
6.31665602,0.66
7.23562471,0.75
7.03033428,0.73
7.17086671,0.74
7.29854742,0.76
6.7084257,0.7
7.13381298,0.74
6.7758986299999995,0.7
7.0022566500000005,0.73
7.3239185099999995,0.76
7.19039449,0.75
6.99620095,0.73
7.20275657,0.75
7.30504309,0.76
7.23665883,0.75
6.84463041,0.71
6.76200633,0.7
7.30616003,0.76
7.15747556,0.74
7.16854892,0.74
6.83903892,0.71
7.253471070000001,0.75
6.794291980000001,0.7
6.97937472,0.72
6.8901775,0.71
7.13043477,0.74
7.2312769900000005,0.75
7.27612416,0.75
7.22095956,0.75
7.27730385,0.76
6.78940645,0.7
7.15944696,0.74
6.7983655,0.71
7.28308973,0.76
7.12038864,0.74
7.13381298,0.74
7.19812282,0.75
7.0404632199999995,0.73
6.85768763,0.71
7.276234110000001,0.75
7.23745866,0.75
7.0043495,0.73
7.15930169,0.74
7.03033428,0.73
7.27059908,0.75
7.33587852,0.76
6.76477704,0.7
7.12844236,0.74
7.3474034,0.76
7.18598213,0.75
6.78438996,0.7
7.280530570000001,0.76
6.73129286,0.7
7.28041508,0.76
6.898219559999999,0.72
6.76468492,0.7
7.12273655,0.74
6.85209797,0.71
7.23905078,0.75
7.2334955899999995,0.75
7.25798504,0.75
7.2311976399999995,0.75
7.221333400000001,0.75
7.17855934,0.74
6.94535457,0.72
7.1863316500000005,0.75
6.7959172699999995,0.71
6.5392813499999995,0.68
7.26945157,0.75
7.26981917,0.75
7.24358804,0.75
7.30616003,0.76
7.19808071,0.75
7.2440110099999995,0.75
7.19352586,0.75
7.18719176,0.75
6.51150934,0.68
7.3239185099999995,0.76
6.84427376,0.71
6.8118170099999995,0.71
7.2334955899999995,0.75
6.83527288,0.71
7.24768763,0.75
6.84439123,0.71
6.74808636,0.7
7.22665154,0.75
7.25350653,0.75
7.24207759,0.75
7.3239185099999995,0.76
7.16311567,0.74
7.13527092,0.74
7.18598213,0.75
7.04220058,0.73
7.168479860000001,0.74
7.306245690000001,0.76
6.86174839,0.71
7.20342875,0.75
6.636937519999999,0.69
7.31294815,0.76
7.21288994,0.75
7.2821636,0.76
7.19812282,0.75
6.887649280000001,0.71
6.9598055599999995,0.72
7.27231262,0.75
7.064086349999999,0.73
7.28977088,0.76
7.08936083,0.74
7.19292397,0.75
7.18598213,0.75
7.28717991,0.76
7.031256190000001,0.73
7.19039449,0.75
7.238675570000001,0.75
7.19039449,0.75
7.241082349999999,0.75
7.16311567,0.74
7.00224975,0.73
7.1059141,0.74
7.2573472599999995,0.75
7.00685118,0.73
7.03271841,0.73
7.1004457,0.74
7.191259929999999,0.75
7.27612416,0.75
7.28602689,0.76
7.04220058,0.73
7.27445188,0.75
6.7843123499999995,0.7
7.27612416,0.75
6.8623312400000005,0.71
7.30274043,0.76
7.25350653,0.75
7.238675570000001,0.75
6.79535638,0.71
6.9012284699999995,0.72
7.155745639999999,0.74
7.19812282,0.75
7.3353806399999995,0.76
7.0826293,0.73
7.3353806399999995,0.76
7.170864099999999,0.74
7.30128044,0.76
7.26489148,0.75
7.01256055,0.73
6.51623383,0.68
7.30504309,0.76
7.224635940000001,0.75
6.97743529,0.72
7.18598213,0.75
7.19205288,0.75
7.34210035,0.76
6.82178984,0.71
6.85655382,0.71
7.281881360000001,0.76
7.06467695,0.73
6.86593622,0.71
7.18598213,0.75
7.20275657,0.75
7.33587852,0.76
7.3353806399999995,0.76
6.93485808,0.72
7.0620979,0.73
6.97743529,0.72
6.9297694000000005,0.72
6.931402599999999,0.72
7.25853376,0.75
7.23665883,0.75
6.77373196,0.7
6.958857480000001,0.72
6.84477093,0.71
7.17627189,0.74
6.84256037,0.71
6.46739716,0.67
7.2863405199999995,0.76
6.77513246,0.7
7.24067114,0.75
7.118314440000001,0.74
6.71493224,0.7
6.60062051,0.68
7.16116904,0.74
6.80324262,0.71
6.81076061,0.71
7.2635092000000006,0.75
6.88529316,0.71
7.2334955899999995,0.75
7.283707349999999,0.76
6.8386102,0.71
7.24358804,0.75
7.15234377,0.74
6.9290845999999995,0.72
7.15369579,0.74
7.14900413,0.74
7.21840453,0.75
7.07859161,0.73
7.17086671,0.74
7.22095956,0.75
7.1004457,0.74
6.80220316,0.71
6.83527288,0.71
7.25588889,0.75
6.80088675,0.71
6.825702349999999,0.71
7.091071589999999,0.74
7.19039449,0.75
6.856775900000001,0.71
7.06743277,0.73
7.03942446,0.73
6.889536980000001,0.71
7.27612416,0.75
7.16311567,0.74
7.17820388,0.74
6.80607412,0.71
6.83110008,0.71
6.8804354100000005,0.71
7.29059733,0.76
7.084003200000001,0.74
7.3239185099999995,0.76
7.191259929999999,0.75
7.27612416,0.75
7.27612416,0.75
6.978948480000001,0.72
7.24768763,0.75
7.05934661,0.73
7.3353806399999995,0.76
6.8772623,0.71
7.2863405199999995,0.76
7.08533082,0.74
7.15234377,0.74
7.19101149,0.75
7.27612416,0.75
7.17086671,0.74
6.81323217,0.71
7.111385599999999,0.74
6.9413211200000005,0.72
7.271889519999999,0.75
7.19082084,0.75
7.307054679999999,0.76
6.96385026,0.72
7.280530570000001,0.76
6.9971413600000005,0.73
7.155745639999999,0.74
6.89412108,0.72
7.3239185099999995,0.76
7.34210035,0.76
7.307054679999999,0.76
7.15991404,0.74
7.26196152,0.75
7.30274043,0.76
7.15234377,0.74
7.1563227099999995,0.74
7.29084272,0.76
7.179153230000001,0.74
7.19667416,0.75
7.18598213,0.75
7.0128337599999995,0.73
6.99712245,0.73
7.312486519999999,0.76
7.19039449,0.75
7.28977088,0.76
7.01809494,0.73
7.16598039,0.74
7.08743793,0.74
7.312486519999999,0.76
6.90886741,0.72
7.30128044,0.76
7.241082349999999,0.75
7.1232283899999995,0.74
6.7727156200000005,0.7
7.24200983,0.75
6.7043612900000005,0.7
7.17086671,0.74
7.27396272,0.75
6.91156795,0.72
7.2116917,0.75
7.20138269,0.75
7.2821636,0.76
7.29084272,0.76
6.7887767000000006,0.7
7.32727937,0.76
6.679900190000001,0.69
7.22971218,0.75
7.19039449,0.75
7.30123503,0.76
7.18108877,0.75
6.89209461,0.72
7.19667416,0.75
7.24053871,0.75
6.80183117,0.71
6.80070113,0.71
6.936419030000001,0.72
7.18250125,0.75
7.276234110000001,0.75
7.13043477,0.74
7.02898272,0.73
7.31186168,0.76
6.96480196,0.72
6.67136846,0.69
6.96623575,0.72
6.82391605,0.71
6.89505778,0.72
6.78451908,0.7
7.2635092000000006,0.75
7.27396272,0.75
7.25588889,0.75
7.16311567,0.74
7.27612416,0.75
7.3239185099999995,0.76
7.24358804,0.75
7.31186168,0.76
7.168479860000001,0.74
7.24200983,0.75
7.14900413,0.74
6.91201989,0.72
6.83455292,0.71
7.2440110099999995,0.75
6.94733273,0.72
7.14900413,0.74
7.2635092000000006,0.75
6.77686233,0.7
7.32727937,0.76
6.7544711500000005,0.7
7.25685121,0.75
7.317282469999999,0.76
6.767663349999999,0.7
7.23228838,0.75
6.84035897,0.71
7.253471070000001,0.75
7.0008425899999995,0.73
7.13043477,0.74
6.742539519999999,0.7
7.24057777,0.75
7.08743793,0.74
6.7851244500000005,0.7
7.19039449,0.75
7.221333400000001,0.75
6.75677175,0.7
7.25096219,0.75
7.29886851,0.76
7.317282469999999,0.76
7.25798504,0.75
7.15234377,0.74
7.19086399,0.75
7.24290794,0.75
7.13619699,0.74
7.04311272,0.73
7.25803157,0.75
7.238880490000001,0.75
7.15944696,0.74
7.01529033,0.73
6.866279179999999,0.71
7.250324969999999,0.75
6.82233478,0.71
6.813941730000001,0.71
7.30700696,0.76
7.25350653,0.75
7.2723943,0.75
6.96112359,0.72
7.17756952,0.74
7.17994349,0.75
6.89412108,0.72
6.9073508,0.72
7.282413610000001,0.76
7.02903826,0.73
6.84153171,0.71
7.04513667,0.73
6.92094997,0.72
7.27547197,0.75
7.152463099999999,0.74
7.17605226,0.74
7.16924962,0.74
7.03317512,0.73
7.204527280000001,0.75
6.54770908,0.68
7.2821636,0.76
7.093706559999999,0.74
7.038941,0.73
7.19082084,0.75
7.24133428,0.75
7.2334955899999995,0.75
6.833192820000001,0.71
7.21033654,0.75
6.8999995,0.72
7.21947051,0.75
7.179153230000001,0.74
7.0981399199999995,0.74
7.04311272,0.73
7.25588889,0.75
6.78259637,0.7
7.24829419,0.75
6.74417079,0.7
7.14900413,0.74
7.243026309999999,0.75
7.17994349,0.75
7.2334955899999995,0.75
7.27547197,0.75
6.954880070000001,0.72
7.32184159,0.76
6.78769209,0.7
7.04989825,0.73
6.968538929999999,0.72
6.70255256,0.7
6.59357354,0.68
6.87037697,0.71
7.17474831,0.74
7.16311567,0.74
7.28311368,0.76
7.238675570000001,0.75
6.89782121,0.72
6.76724876,0.7
7.0094009,0.73
7.17439232,0.74
7.14900413,0.74
7.11100524,0.74
6.9412487800000005,0.72
6.8728507,0.71
7.3143056600000005,0.76
7.3239185099999995,0.76
7.20781608,0.75
7.26719093,0.75
7.2950762199999994,0.76
7.15234377,0.74
7.22161163,0.75
6.90139965,0.72
7.004833519999999,0.73
7.17773901,0.74
7.204527280000001,0.75
7.04391515,0.73
7.29886851,0.76
7.17756952,0.74
7.15747556,0.74
6.810783799999999,0.71
7.29886851,0.76
7.25803157,0.75
6.84048929,0.71
7.152463099999999,0.74
7.07464977,0.73
7.27730385,0.76
7.15234377,0.74
7.23362426,0.75
7.24890334,0.75
6.81175759,0.71
7.21307336,0.75
7.27664409,0.76
7.17756952,0.74
6.67838627,0.69
7.09230286,0.74
7.238675570000001,0.75
6.86989188,0.71
6.887432980000001,0.71
7.082615,0.73
7.19039449,0.75
6.94476604,0.72
6.82083597,0.71
7.28308973,0.76
7.2180404000000005,0.75
7.14900413,0.74
7.1016182699999995,0.74
7.113960519999999,0.74
7.16311567,0.74
7.11063354,0.74
7.2385971399999995,0.75
7.25940515,0.75
7.28717991,0.76
7.17756952,0.74
7.27396272,0.75
6.84003845,0.71
6.80535175,0.71
7.19292397,0.75
7.23666648,0.75
6.92811105,0.72
7.191259929999999,0.75
6.9088991900000005,0.72
6.783702440000001,0.7
7.19667416,0.75
7.16311567,0.74
7.1004457,0.74
7.2442537,0.75
6.86114496,0.71
7.32184159,0.76
6.85674968,0.71
6.7997277,0.71
7.2106328,0.75
7.10280795,0.74
7.18719176,0.75
7.253471070000001,0.75
7.25350653,0.75
7.26598201,0.75
7.19039449,0.75
7.25798504,0.75
6.79375835,0.7
7.14900413,0.74
6.961786490000001,0.72
6.79142824,0.7
7.11462283,0.74
7.3138687000000004,0.76
7.25798504,0.75
6.96076241,0.72
7.16924962,0.74
6.825000950000001,0.71
7.30521375,0.76
7.18719176,0.75
6.88439731,0.71
7.22010976,0.75
7.34733433,0.76
7.25171303,0.75
7.34034715,0.76
6.79493342,0.71
7.09009112,0.74
6.801961980000001,0.71
6.37108321,0.66
7.091717259999999,0.74
7.23868328,0.75
6.85647129,0.71
7.19667416,0.75
6.94115617,0.72
7.281881360000001,0.76
7.26139391,0.75
7.238145139999999,0.75
6.79190084,0.7
6.7748307599999995,0.7
7.16311567,0.74
6.82435555,0.71
7.15679095,0.74
6.86792397,0.71
7.33819257,0.76
7.17449034,0.74
7.21947051,0.75
7.34210035,0.76
7.25798504,0.75
7.312486519999999,0.76
7.25865454,0.75
6.89328325,0.72
6.8715581,0.71
7.2821636,0.76
7.20804446,0.75
6.7630538399999995,0.7
7.27438657,0.75
7.244547509999999,0.75
7.1524205,0.74
7.17439232,0.74
7.00908838,0.73
6.7863133200000005,0.7
7.06397897,0.73
6.78934746,0.7
7.2334955899999995,0.75
6.817893450000001,0.71
7.1682562,0.74
6.81868979,0.71
7.1789296,0.74
6.69370799,0.69
7.26139391,0.75
7.20568296,0.75
7.12194141,0.74
7.20558081,0.75
7.16311567,0.74
7.2334955899999995,0.75
7.15234377,0.74
7.27612416,0.75
6.96668042,0.72
6.74085443,0.7
7.14900413,0.74
7.0358944800000005,0.73
6.68646091,0.69
6.87934362,0.71
7.306245690000001,0.76
7.238675570000001,0.75
7.31294815,0.76
7.18598213,0.75
7.28717991,0.76
6.94046904,0.72
7.25685121,0.75
7.28311368,0.76
6.79807043,0.71
7.27396272,0.75
7.25685121,0.75
7.15742159,0.74
7.31294815,0.76
7.1924525599999996,0.75
7.11193796,0.74
6.77179224,0.7
6.9197177000000005,0.72
7.17086671,0.74
7.33587852,0.76
7.23008584,0.75
7.0520350999999994,0.73
7.24768763,0.75
7.2635684000000005,0.75
7.2015572400000005,0.75
7.28308973,0.76
7.25798504,0.75
7.084003200000001,0.74
6.77759711,0.7
7.11455894,0.74
7.28041508,0.76
7.2504905,0.75
7.07193754,0.73
7.2821636,0.76
6.97467459,0.72
6.96834965,0.72
6.838631690000001,0.71
6.77807217,0.7
7.24358804,0.75
6.96844842,0.72
7.24358804,0.75
7.091717259999999,0.74
7.22251526,0.75
7.1820083,0.75
7.312486519999999,0.76
6.83819747,0.71
7.1004457,0.74
7.17086671,0.74
6.96668042,0.72
7.3239185099999995,0.76
7.19101149,0.75
7.238675570000001,0.75
6.90200176,0.72
7.25803157,0.75
7.23008584,0.75
7.29886851,0.76
7.01644496,0.73
6.78940645,0.7
7.307054679999999,0.76
7.118098740000001,0.74
7.17086671,0.74
7.19039449,0.75
7.25866209,0.75
6.7697609000000005,0.7
7.10724175,0.74
7.33819257,0.76
6.98289661,0.72
7.19667416,0.75
7.258697,0.75
7.31294815,0.76
6.63050639,0.69
7.241082349999999,0.75
7.31717159,0.76
7.2764934299999995,0.76
7.27612416,0.75
7.2180404000000005,0.75
6.757405240000001,0.7
6.87653142,0.71
6.79817881,0.71
7.250324969999999,0.75
6.8991915,0.72
7.24281912,0.75
7.2230870199999995,0.75
6.9446571200000005,0.72
6.82502838,0.71
7.24358804,0.75
6.82178984,0.71
6.823395400000001,0.71
7.12907442,0.74
7.1232283899999995,0.74
7.2230870199999995,0.75
6.8086996,0.71
7.282413610000001,0.76
6.99512083,0.73
7.28155219,0.76
7.30504309,0.76
7.2334955899999995,0.75
7.22912315,0.75
6.80409324,0.71
6.80077635,0.71
7.19812282,0.75
6.64321725,0.69
6.80483113,0.71
6.68157704,0.69
6.8706163,0.71
6.9267163499999995,0.72
6.71881929,0.7
7.34210035,0.76
7.14900413,0.74
7.18598213,0.75
6.742586019999999,0.7
6.71445852,0.7
7.2504905,0.75
7.312486519999999,0.76
7.03185966,0.73
7.2573472599999995,0.75
7.16311567,0.74
6.80972723,0.71
7.06651488,0.73
6.86861383,0.71
6.75196367,0.7
7.1186815800000005,0.74
7.0625688,0.73
7.093324320000001,0.74
7.023998349999999,0.73
6.9741013700000005,0.72
7.15234377,0.74
7.30504309,0.76
7.01040899,0.73
7.28041508,0.76
7.21845913,0.75
7.1173316699999996,0.74
7.02177501,0.73
7.00768648,0.73
7.244547509999999,0.75
7.244547509999999,0.75
7.312486519999999,0.76
7.28977088,0.76
7.15708797,0.74
7.30128044,0.76
7.27612416,0.75
7.26139391,0.75
6.994105889999999,0.73
7.15369579,0.74
7.10987734,0.74
6.93720942,0.72
7.15234377,0.74
6.8920499500000005,0.72
7.28977088,0.76
7.36452768,0.76
6.96844842,0.72
6.89095304,0.72
7.21840453,0.75
6.94223096,0.72
7.17086671,0.74
7.25171303,0.75
6.80992138,0.71
7.26372485,0.75
7.090793440000001,0.74
7.2230870199999995,0.75
7.27030607,0.75
7.2329884,0.75
7.27612416,0.75
6.75595897,0.7
7.129101019999999,0.74
7.2821636,0.76
6.846154650000001,0.71
6.71975253,0.7
7.09250486,0.74
6.80797242,0.71
7.24129068,0.75
7.31717159,0.76
7.23899803,0.75
7.33587852,0.76
6.83499882,0.71
7.00203866,0.73
6.99512083,0.73
7.12867238,0.74
7.14900413,0.74
6.785999530000001,0.7
7.13043477,0.74
6.78310419,0.7
7.1599867800000006,0.74
7.29886851,0.76
7.30762698,0.76
7.20138269,0.75
6.75172901,0.7
7.17357349,0.74
6.99779616,0.73
7.289298769999999,0.76
7.23362426,0.75
7.33714996,0.76
7.17226863,0.74
7.10993586,0.74
6.780706240000001,0.7
6.926223139999999,0.72
7.30762698,0.76
7.15930169,0.74
7.19812282,0.75
7.16331673,0.74
6.889383469999999,0.71
7.09752068,0.74
6.8619438,0.71
7.15747556,0.74
6.89775634,0.72
7.2231908,0.75
7.1820083,0.75
7.27396272,0.75
7.13115002,0.74
7.13043477,0.74
7.25096219,0.75
7.27612416,0.75
7.25798504,0.75
7.28391313,0.76
6.88393667,0.71
7.2863405199999995,0.76
6.63878646,0.69
7.19667416,0.75
7.0234039699999995,0.73
7.19091625,0.75
6.8189921,0.71
7.33499902,0.76
7.27612416,0.75
6.819956980000001,0.71
6.72113242,0.7
7.19379154,0.75
6.9770715,0.72
6.84003845,0.71
7.24133428,0.75
7.27612416,0.75
7.19039449,0.75
7.244547509999999,0.75
7.0875882,0.74
6.85741891,0.71
7.0620829800000005,0.73
7.2821636,0.76
6.8882220300000006,0.71
7.152463099999999,0.74
7.13381298,0.74
7.241082349999999,0.75
6.8527406,0.71
7.018417009999999,0.73
7.17756952,0.74
7.2573472599999995,0.75
6.8634452800000005,0.71
7.17357349,0.74
7.276234110000001,0.75
6.7585129,0.7
7.26071603,0.75
6.98445572,0.72
7.136251400000001,0.74
6.61053078,0.69
7.124479610000001,0.74
7.15581013,0.74
7.2573472599999995,0.75
6.79459827,0.71
6.76690601,0.7
6.71612759,0.7
7.24053871,0.75
7.282413610000001,0.76
6.8190073,0.71
6.54764836,0.68
6.57768876,0.68
6.7784527599999995,0.7
7.16333389,0.74
6.88313768,0.71
6.95382275,0.72
7.19039449,0.75
7.2334955899999995,0.75
6.8634452800000005,0.71
7.2821636,0.76
7.19292397,0.75
6.80708886,0.71
6.86954797,0.71
7.243026309999999,0.75
7.2616445999999994,0.75
7.2616445999999994,0.75
6.62196869,0.69
6.8985804,0.72
6.94977944,0.72
7.30504309,0.76
7.25283078,0.75
7.29886851,0.76
7.31186168,0.76
7.30700792,0.76
7.250324969999999,0.75
7.30128044,0.76
6.85978619,0.71
6.83303975,0.71
7.282413610000001,0.76
6.81173437,0.71
6.90605042,0.72
7.24358804,0.75
7.00160325,0.73
7.04002136,0.73
7.0375173,0.73
7.16311567,0.74
7.11830388,0.74
6.8877112,0.71
6.89624199,0.72
7.144020230000001,0.74
7.238675570000001,0.75
7.34733433,0.76
6.85912946,0.71
6.954880070000001,0.72
7.2573472599999995,0.75
6.5278271100000005,0.68
7.2334955899999995,0.75
7.02132681,0.73
7.15930169,0.74
7.17086671,0.74
7.25685121,0.75
7.23919743,0.75
7.34034715,0.76
6.83578526,0.71
7.24281912,0.75
7.16311567,0.74
6.8146268,0.71
7.19091625,0.75
7.26489148,0.75
7.27628909,0.76
7.06402069,0.73
6.8619438,0.71
6.957278280000001,0.72
7.2821636,0.76
7.20717212,0.75
7.15944696,0.74
7.3239185099999995,0.76
7.160446230000001,0.74
7.13996262,0.74
6.82986809,0.71
7.04865884,0.73
7.03844375,0.73
6.78991041,0.7
7.298251349999999,0.76
7.2821636,0.76
6.77381216,0.7
6.84926425,0.71
7.27730385,0.76
6.794291980000001,0.7
6.89136584,0.72
7.2097914,0.75
6.820254309999999,0.71
7.238675570000001,0.75
7.1524205,0.74
7.28717991,0.76
7.16311567,0.74
7.2737602400000005,0.75
7.19084702,0.75
7.20436509,0.75
6.91156795,0.72
7.25685121,0.75
7.21692326,0.75
7.28753233,0.76
7.15234377,0.74
7.15879777,0.74
7.31186168,0.76
7.2821636,0.76
7.19101149,0.75
6.88819399,0.71
6.6968437000000005,0.69
7.160446230000001,0.74
7.24133428,0.75
6.8048079,0.71
7.31294815,0.76
6.8656063099999995,0.71
7.243026309999999,0.75
6.91156795,0.72
7.24129068,0.75
6.86605947,0.71
7.19039449,0.75
7.191259929999999,0.75
7.32184159,0.76
6.76360355,0.7
7.03615537,0.73
6.87872779,0.71
7.29854742,0.76
7.24358804,0.75
7.2334955899999995,0.75
6.86976491,0.71
7.22266671,0.75
6.9406383,0.72
7.282413610000001,0.76
6.79459827,0.71
7.24057777,0.75
6.840814030000001,0.71
7.275907269999999,0.75
6.983717990000001,0.72
7.277642480000001,0.76
6.77381216,0.7
7.238675570000001,0.75
7.25865454,0.75
6.82266877,0.71
6.9898244400000005,0.73
7.28308973,0.76
6.7949174900000004,0.71
6.75808316,0.7
7.25798504,0.75
7.282413610000001,0.76
7.06402069,0.73
7.2602226100000005,0.75
7.26489148,0.75
6.9411551,0.72
7.2950762199999994,0.76
7.28080485,0.76
6.77754504,0.7
7.27547197,0.75
7.20436509,0.75
7.238675570000001,0.75
7.275907269999999,0.75
6.83849346,0.71
7.30762698,0.76
7.191259929999999,0.75
6.59241919,0.68
7.30504309,0.76
7.02210722,0.73
7.307054679999999,0.76
7.2504905,0.75
7.0263406900000005,0.73
7.25350653,0.75
7.03745398,0.73
6.83821599,0.71
7.3239185099999995,0.76
6.75393398,0.7
7.203357990000001,0.75
7.118314440000001,0.74
7.2635092000000006,0.75
6.85783578,0.71
7.18598213,0.75
7.15343107,0.74
7.27547197,0.75
7.1450872599999995,0.74
7.18644176,0.75
7.091717259999999,0.74
7.3239185099999995,0.76
7.103561269999999,0.74
7.14900413,0.74
7.15742159,0.74
7.2573472599999995,0.75
6.793603849999999,0.7
7.24829419,0.75
7.31186168,0.76
6.7225004,0.7
7.2194477,0.75
7.28041508,0.76
6.8339266,0.71
7.091871719999999,0.74
7.34210035,0.76
7.23666648,0.75
6.924574809999999,0.72
7.18719176,0.75
7.2602226100000005,0.75
7.241082349999999,0.75
6.69756726,0.69
7.26945157,0.75
7.282413610000001,0.76
7.31717159,0.76
6.65108032,0.69
7.280530570000001,0.76
7.19089974,0.75
7.15369579,0.74
6.98613471,0.72
7.21840453,0.75
7.25940515,0.75
6.8835770599999995,0.71
7.30128044,0.76
7.19089974,0.75
7.221333400000001,0.75
6.76071655,0.7
7.06402069,0.73
6.7583880700000005,0.7
7.271889519999999,0.75
7.24829419,0.75
7.29687866,0.76
7.18598213,0.75
7.2602226100000005,0.75
7.17756952,0.74
7.31294815,0.76
7.06402069,0.73
7.18598213,0.75
6.57625392,0.68
7.15369579,0.74
6.80794823,0.71
7.02110671,0.73
7.0899303499999995,0.74
7.30504309,0.76
7.27730385,0.76
7.33059201,0.76
6.88489401,0.71
7.15343107,0.74
7.118098740000001,0.74
7.25350653,0.75
7.123165889999999,0.74
7.276234110000001,0.75
7.0821020599999995,0.73
7.24057777,0.75
6.49862145,0.67
7.17086671,0.74
