sample_id,site_id,site_name,qW,Total_Power
34502,1,Perth_49,0.760000,3579800.270000
34503,1,Perth_49,0.810000,3837051.370000
34504,1,Perth_49,0.840000,3964855.510000
34505,1,Perth_49,0.850000,3996553.420000
34506,1,Perth_49,0.790000,3737480.180000
34507,1,Perth_49,0.830000,3936057.820000
34508,1,Perth_49,0.840000,3951392.260000
34509,1,Perth_49,0.790000,3750172.780000
34510,1,Perth_49,0.820000,3886392.250000
34511,1,Perth_49,0.830000,3924951.920000
34512,1,Perth_49,0.850000,3998700.370000
34513,1,Perth_49,0.820000,3850992.660000
34514,1,Perth_49,0.820000,3852881.370000
34515,1,Perth_49,0.820000,3864984.580000
34516,1,Perth_49,0.790000,3724975.050000
34517,1,Perth_49,0.830000,3919369.970000
34518,1,Perth_49,0.850000,4001903.280000
34519,1,Perth_49,0.800000,3760840.420000
34520,1,Perth_49,0.860000,4043769.250000
34521,1,Perth_49,0.830000,3913146.750000
34522,1,Perth_49,0.790000,3724010.510000
34523,1,Perth_49,0.850000,4015389.440000
34524,1,Perth_49,0.800000,3772155.410000
34525,1,Perth_49,0.850000,3990492.770000
34526,1,Perth_49,0.820000,3861046.940000
34527,1,Perth_49,0.820000,3867533.530000
34528,1,Perth_49,0.820000,3892280.100000
34529,1,Perth_49,0.820000,3872302.770000
34530,1,Perth_49,0.770000,3647363.900000
34531,1,Perth_49,0.840000,3974560.170000
34532,1,Perth_49,0.830000,3930528.760000
34533,1,Perth_49,0.800000,3780717.870000
34534,1,Perth_49,0.770000,3647599.190000
34535,1,Perth_49,0.830000,3929457.310000
34536,1,Perth_49,0.860000,4050251.850000
34537,1,Perth_49,0.820000,3849639.490000
34538,1,Perth_49,0.820000,3881790.250000
34539,1,Perth_49,0.820000,3885215.630000
34540,1,Perth_49,0.830000,3924104.450000
34541,1,Perth_49,0.830000,3906707.880000
34542,1,Perth_49,0.830000,3919157.260000
34543,1,Perth_49,0.830000,3911686.220000
34544,1,Perth_49,0.840000,3964502.670000
34545,1,Perth_49,0.850000,4022753.650000
34546,1,Perth_49,0.820000,3878274.360000
34547,1,Perth_49,0.840000,3962918.040000
34548,1,Perth_49,0.860000,4044784.560000
34549,1,Perth_49,0.800000,3775134.840000
34550,1,Perth_49,0.860000,4042543.560000
34551,1,Perth_49,0.780000,3674020.090000
34552,1,Perth_49,0.840000,3956555.630000
34553,1,Perth_49,0.830000,3933205.890000
34554,1,Perth_49,0.820000,3888668.110000
34555,1,Perth_49,0.830000,3908057.370000
34556,1,Perth_49,0.820000,3879640.380000
34557,1,Perth_49,0.800000,3773106.610000
34558,1,Perth_49,0.860000,4048711.130000
34559,1,Perth_49,0.830000,3941451.730000
34560,1,Perth_49,0.810000,3828594.590000
34561,1,Perth_49,0.810000,3843118.050000
34562,1,Perth_49,0.860000,4061366.200000
34563,1,Perth_49,0.830000,3901441.970000
34564,1,Perth_49,0.810000,3812455.100000
34565,1,Perth_49,0.830000,3896041.810000
34566,1,Perth_49,0.800000,3782815.060000
34567,1,Perth_49,0.820000,3863657.610000
34568,1,Perth_49,0.780000,3668159.810000
34569,1,Perth_49,0.830000,3938618.540000
34570,1,Perth_49,0.810000,3810119.350000
34571,1,Perth_49,0.830000,3896971.580000
34572,1,Perth_49,0.820000,3894061.340000
34573,1,Perth_49,0.850000,4028421.040000
34574,1,Perth_49,0.830000,3922284.990000
34575,1,Perth_49,0.820000,3869825.880000
34576,1,Perth_49,0.840000,3957324.500000
34577,1,Perth_49,0.840000,3943946.890000
34578,1,Perth_49,0.830000,3933906.690000
34579,1,Perth_49,0.810000,3826922.250000
34580,1,Perth_49,0.840000,3987225.930000
34581,1,Perth_49,0.770000,3659420.590000
34582,1,Perth_49,0.850000,4034377.150000
34583,1,Perth_49,0.850000,4000744.940000
34584,1,Perth_49,0.830000,3907582.340000
34585,1,Perth_49,0.810000,3816947.460000
34586,1,Perth_49,0.830000,3921769.830000
34587,1,Perth_49,0.810000,3812767.560000
34588,1,Perth_49,0.830000,3905192.350000
34589,1,Perth_49,0.850000,4026358.540000
34590,1,Perth_49,0.810000,3842814.960000
34591,1,Perth_49,0.840000,3950149.110000
34592,1,Perth_49,0.800000,3787809.450000
34593,1,Perth_49,0.790000,3711987.460000
34594,1,Perth_49,0.790000,3718323.150000
34595,1,Perth_49,0.830000,3933923.140000
34596,1,Perth_49,0.830000,3901197.620000
34597,1,Perth_49,0.840000,3959245.840000
34598,1,Perth_49,0.830000,3909888.610000
34599,1,Perth_49,0.820000,3882492.010000
34600,1,Perth_49,0.810000,3812820.300000
34601,1,Perth_49,0.840000,3953459.810000
34602,1,Perth_49,0.790000,3724900.700000
34603,1,Perth_49,0.860000,4042053.900000
34604,1,Perth_49,0.820000,3878930.270000
34605,1,Perth_49,0.770000,3650335.650000
34606,1,Perth_49,0.840000,3975555.120000
34607,1,Perth_49,0.850000,4018015.290000
34608,1,Perth_49,0.830000,3925951.340000
34609,1,Perth_49,0.800000,3759985.490000
34610,1,Perth_49,0.850000,4036189.300000
34611,1,Perth_49,0.850000,3991380.750000
34612,1,Perth_49,0.810000,3802651.060000
34613,1,Perth_49,0.850000,4030481.860000
34614,1,Perth_49,0.780000,3682824.000000
34615,1,Perth_49,0.840000,3969975.390000
34616,1,Perth_49,0.780000,3694386.820000
34617,1,Perth_49,0.850000,3998581.730000
34618,1,Perth_49,0.800000,3786500.160000
34619,1,Perth_49,0.810000,3805606.380000
34620,1,Perth_49,0.840000,3990028.290000
34621,1,Perth_49,0.850000,4009445.590000
34622,1,Perth_49,0.830000,3899619.200000
34623,1,Perth_49,0.840000,3977263.300000
34624,1,Perth_49,0.790000,3732423.000000
34625,1,Perth_49,0.800000,3778816.370000
34626,1,Perth_49,0.850000,4020118.270000
34627,1,Perth_49,0.780000,3696164.100000
34628,1,Perth_49,0.800000,3777257.890000
34629,1,Perth_49,0.830000,3910757.230000
34630,1,Perth_49,0.830000,3939445.730000
34631,1,Perth_49,0.850000,4020834.160000
34632,1,Perth_49,0.810000,3832322.940000
34633,1,Perth_49,0.810000,3832648.150000
34634,1,Perth_49,0.840000,3986895.920000
34635,1,Perth_49,0.820000,3878443.680000
34636,1,Perth_49,0.840000,3983058.330000
34637,1,Perth_49,0.840000,3954788.220000
34638,1,Perth_49,0.830000,3908141.500000
34639,1,Perth_49,0.850000,4015071.750000
34640,1,Perth_49,0.830000,3939411.580000
34641,1,Perth_49,0.830000,3930486.330000
34642,1,Perth_49,0.810000,3837444.120000
34643,1,Perth_49,0.770000,3659607.600000
34644,1,Perth_49,0.840000,3977021.830000
34645,1,Perth_49,0.860000,4064372.580000
34646,1,Perth_49,0.820000,3873739.570000
34647,1,Perth_49,0.850000,4016826.710000
34648,1,Perth_49,0.820000,3888545.760000
34649,1,Perth_49,0.830000,3922660.880000
34650,1,Perth_49,0.810000,3842645.220000
34651,1,Perth_49,0.810000,3819816.510000
34652,1,Perth_49,0.810000,3845921.500000
34653,1,Perth_49,0.800000,3755193.130000
34654,1,Perth_49,0.800000,3794424.610000
34655,1,Perth_49,0.840000,3958348.800000
34656,1,Perth_49,0.780000,3663942.770000
34657,1,Perth_49,0.800000,3787110.060000
34658,1,Perth_49,0.820000,3857979.450000
34659,1,Perth_49,0.800000,3783385.940000
34660,1,Perth_49,0.780000,3687753.670000
34661,1,Perth_49,0.820000,3859658.940000
34662,1,Perth_49,0.820000,3855548.400000
34663,1,Perth_49,0.850000,4014205.470000
34664,1,Perth_49,0.840000,3958485.700000
34665,1,Perth_49,0.860000,4049550.460000
34666,1,Perth_49,0.800000,3785707.260000
34667,1,Perth_49,0.840000,3958348.800000
34668,1,Perth_49,0.820000,3889352.260000
34669,1,Perth_49,0.840000,3958691.120000
34670,1,Perth_49,0.840000,3948167.400000
34671,1,Perth_49,0.820000,3889755.870000
34672,1,Perth_49,0.840000,3958793.690000
34673,1,Perth_49,0.820000,3892966.280000
34674,1,Perth_49,0.840000,3975515.340000
34675,1,Perth_49,0.830000,3903957.190000
34676,1,Perth_49,0.820000,3857018.940000
34677,1,Perth_49,0.790000,3730286.790000
34678,1,Perth_49,0.830000,3904135.750000
34679,1,Perth_49,0.830000,3928219.260000
34680,1,Perth_49,0.780000,3667256.380000
34681,1,Perth_49,0.770000,3642318.790000
34682,1,Perth_49,0.830000,3941889.750000
34683,1,Perth_49,0.830000,3916536.260000
34684,1,Perth_49,0.810000,3824893.120000
34685,1,Perth_49,0.860000,4076382.770000
34686,1,Perth_49,0.770000,3625638.950000
34687,1,Perth_49,0.850000,4028340.810000
34688,1,Perth_49,0.860000,4043575.590000
34689,1,Perth_49,0.840000,3966859.730000
34690,1,Perth_49,0.850000,4019892.640000
34691,1,Perth_49,0.840000,3987491.550000
34692,1,Perth_49,0.860000,4059575.570000
34693,1,Perth_49,0.830000,3900289.120000
34694,1,Perth_49,0.850000,3999959.370000
34695,1,Perth_49,0.800000,3796998.080000
34696,1,Perth_49,0.850000,3999045.980000
34697,1,Perth_49,0.830000,3917343.970000
34698,1,Perth_49,0.850000,4018771.410000
34699,1,Perth_49,0.830000,3930002.630000
34700,1,Perth_49,0.810000,3826875.520000
34701,1,Perth_49,0.820000,3872808.350000
34702,1,Perth_49,0.830000,3908391.760000
34703,1,Perth_49,0.850000,3991290.270000
34704,1,Perth_49,0.820000,3891807.560000
34705,1,Perth_49,0.810000,3840594.010000
34706,1,Perth_49,0.830000,3897407.030000
34707,1,Perth_49,0.830000,3900163.030000
34708,1,Perth_49,0.810000,3806974.370000
34709,1,Perth_49,0.860000,4052946.260000
34710,1,Perth_49,0.780000,3674912.190000
34711,1,Perth_49,0.830000,3920384.820000
34712,1,Perth_49,0.830000,3937104.170000
34713,1,Perth_49,0.840000,3986183.650000
34714,1,Perth_49,0.830000,3906697.130000
34715,1,Perth_49,0.860000,4043076.540000
34716,1,Perth_49,0.830000,3907908.780000
34717,1,Perth_49,0.820000,3876874.630000
34718,1,Perth_49,0.860000,4042221.850000
34719,1,Perth_49,0.840000,3962298.830000
34720,1,Perth_49,0.840000,3964787.590000
34721,1,Perth_49,0.840000,3973520.990000
34722,1,Perth_49,0.840000,3978961.600000
34723,1,Perth_49,0.810000,3838047.530000
34724,1,Perth_49,0.850000,3991775.970000
34725,1,Perth_49,0.800000,3780007.340000
34726,1,Perth_49,0.830000,3902313.330000
34727,1,Perth_49,0.840000,3972404.760000
34728,1,Perth_49,0.790000,3734611.210000
34729,1,Perth_49,0.830000,3913431.660000
34730,1,Perth_49,0.840000,3956589.160000
34731,1,Perth_49,0.820000,3885321.020000
34732,1,Perth_49,0.840000,3957278.360000
34733,1,Perth_49,0.850000,4034104.960000
34734,1,Perth_49,0.830000,3899737.000000
34735,1,Perth_49,0.820000,3887704.940000
34736,1,Perth_49,0.830000,3928806.720000
34737,1,Perth_49,0.820000,3860437.460000
34738,1,Perth_49,0.810000,3844460.700000
34739,1,Perth_49,0.860000,4051460.340000
34740,1,Perth_49,0.810000,3808555.690000
34741,1,Perth_49,0.860000,4059927.290000
34742,1,Perth_49,0.830000,3929581.660000
34743,1,Perth_49,0.830000,3934603.950000
34744,1,Perth_49,0.820000,3850160.290000
34745,1,Perth_49,0.850000,3991247.310000
34746,1,Perth_49,0.810000,3839259.360000
34747,1,Perth_49,0.860000,4040307.030000
34748,1,Perth_49,0.820000,3871292.650000
34749,1,Perth_49,0.830000,3902064.920000
34750,1,Perth_49,0.820000,3882209.430000
34751,1,Perth_49,0.810000,3829425.310000
34752,1,Perth_49,0.780000,3695481.850000
34753,1,Perth_49,0.830000,3912843.870000
34754,1,Perth_49,0.830000,3915852.670000
34755,1,Perth_49,0.810000,3807942.170000
34756,1,Perth_49,0.850000,4018439.210000
34757,1,Perth_49,0.840000,3963122.070000
34758,1,Perth_49,0.800000,3783829.370000
34759,1,Perth_49,0.770000,3645096.800000
34760,1,Perth_49,0.840000,3954176.140000
34761,1,Perth_49,0.820000,3889465.580000
34762,1,Perth_49,0.820000,3879964.480000
34763,1,Perth_49,0.850000,4005102.120000
34764,1,Perth_49,0.770000,3641465.970000
34765,1,Perth_49,0.860000,4064951.030000
34766,1,Perth_49,0.840000,3967437.770000
34767,1,Perth_49,0.830000,3926253.060000
34768,1,Perth_49,0.830000,3915811.240000
34769,1,Perth_49,0.850000,4034414.070000
34770,1,Perth_49,0.800000,3793082.010000
34771,1,Perth_49,0.860000,4042221.850000
34772,1,Perth_49,0.820000,3891313.660000
34773,1,Perth_49,0.820000,3865748.810000
34774,1,Perth_49,0.790000,3745708.560000
34775,1,Perth_49,0.820000,3854111.470000
34776,1,Perth_49,0.830000,3896019.870000
34777,1,Perth_49,0.760000,3574992.770000
34778,1,Perth_49,0.840000,3958299.860000
34779,1,Perth_49,0.800000,3760718.210000
34780,1,Perth_49,0.860000,4048348.040000
34781,1,Perth_49,0.830000,3902689.690000
34782,1,Perth_49,0.810000,3818201.250000
34783,1,Perth_49,0.770000,3634799.950000
34784,1,Perth_49,0.820000,3890016.660000
34785,1,Perth_49,0.780000,3670146.250000
34786,1,Perth_49,0.840000,3958249.510000
34787,1,Perth_49,0.840000,3956377.190000
34788,1,Perth_49,0.830000,3916107.490000
34789,1,Perth_49,0.820000,3881659.760000
34790,1,Perth_49,0.840000,3951392.830000
34791,1,Perth_49,0.840000,3952018.500000
34792,1,Perth_49,0.830000,3942240.550000
34793,1,Perth_49,0.830000,3915639.230000
34794,1,Perth_49,0.820000,3865313.760000
34795,1,Perth_49,0.850000,4036208.630000
34796,1,Perth_49,0.830000,3923216.180000
34797,1,Perth_49,0.850000,4026317.930000
34798,1,Perth_49,0.800000,3763339.420000
34799,1,Perth_49,0.850000,4029173.640000
34800,1,Perth_49,0.790000,3719311.910000
34801,1,Perth_49,0.810000,3823392.140000
34802,1,Perth_49,0.830000,3912265.770000
34803,1,Perth_49,0.850000,4011841.960000
34804,1,Perth_49,0.850000,4000159.130000
34805,1,Perth_49,0.830000,3932449.890000
34806,1,Perth_49,0.800000,3773205.790000
34807,1,Perth_49,0.820000,3857297.450000
34808,1,Perth_49,0.820000,3882200.990000
34809,1,Perth_49,0.800000,3762736.960000
34810,1,Perth_49,0.860000,4038007.310000
34811,1,Perth_49,0.820000,3882952.850000
34812,1,Perth_49,0.850000,4012422.410000
34813,1,Perth_49,0.810000,3837162.310000
34814,1,Perth_49,0.850000,3997068.030000
34815,1,Perth_49,0.810000,3809247.160000
34816,1,Perth_49,0.790000,3732403.790000
34817,1,Perth_49,0.840000,3962650.940000
34818,1,Perth_49,0.820000,3891797.440000
34819,1,Perth_49,0.800000,3770873.680000
34820,1,Perth_49,0.840000,3958976.300000
34821,1,Perth_49,0.760000,3587262.330000
34822,1,Perth_49,0.840000,3985677.160000
34823,1,Perth_49,0.760000,3567261.220000
34824,1,Perth_49,0.790000,3716151.590000
34825,1,Perth_49,0.820000,3868813.910000
34826,1,Perth_49,0.830000,3939570.450000
34827,1,Perth_49,0.780000,3664836.210000
34828,1,Perth_49,0.830000,3936421.660000
34829,1,Perth_49,0.860000,4044406.000000
34830,1,Perth_49,0.840000,3982092.270000
34831,1,Perth_49,0.850000,4032128.480000
34832,1,Perth_49,0.850000,4020605.860000
34833,1,Perth_49,0.780000,3690125.260000
34834,1,Perth_49,0.840000,3985677.160000
34835,1,Perth_49,0.860000,4069248.660000
34836,1,Perth_49,0.810000,3801556.090000
34837,1,Perth_49,0.840000,3963353.060000
34838,1,Perth_49,0.810000,3828310.150000
34839,1,Perth_49,0.830000,3939684.350000
34840,1,Perth_49,0.820000,3885785.840000
34841,1,Perth_49,0.840000,3968562.760000
34842,1,Perth_49,0.820000,3878596.270000
34843,1,Perth_49,0.830000,3920711.280000
34844,1,Perth_49,0.800000,3788470.720000
34845,1,Perth_49,0.790000,3712559.620000
34846,1,Perth_49,0.860000,4046361.590000
34847,1,Perth_49,0.770000,3616864.850000
34848,1,Perth_49,0.840000,3948538.090000
34849,1,Perth_49,0.830000,3937554.000000
34850,1,Perth_49,0.850000,4030504.630000
34851,1,Perth_49,0.850000,4036330.000000
34852,1,Perth_49,0.840000,3973448.890000
34853,1,Perth_49,0.860000,4047963.670000
34854,1,Perth_49,0.850000,4004067.640000
34855,1,Perth_49,0.840000,3988383.010000
34856,1,Perth_49,0.820000,3862451.350000
34857,1,Perth_49,0.820000,3874380.650000
34858,1,Perth_49,0.860000,4054040.760000
34859,1,Perth_49,0.860000,4073776.710000
34860,1,Perth_49,0.860000,4053256.290000
34861,1,Perth_49,0.830000,3925067.690000
34862,1,Perth_49,0.840000,3969833.280000
34863,1,Perth_49,0.840000,3957601.090000
34864,1,Perth_49,0.800000,3784106.450000
34865,1,Perth_49,0.810000,3826355.300000
34866,1,Perth_49,0.830000,3942053.610000
34867,1,Perth_49,0.850000,3998583.170000
34868,1,Perth_49,0.830000,3918212.670000
34869,1,Perth_49,0.830000,3938127.510000
34870,1,Perth_49,0.860000,4057839.140000
34871,1,Perth_49,0.820000,3872711.390000
34872,1,Perth_49,0.830000,3900460.840000
34873,1,Perth_49,0.840000,3953810.880000
34874,1,Perth_49,0.800000,3795860.510000
34875,1,Perth_49,0.820000,3887487.600000
34876,1,Perth_49,0.850000,4015980.520000
34877,1,Perth_49,0.840000,3977058.250000
34878,1,Perth_49,0.820000,3890269.620000
34879,1,Perth_49,0.830000,3906172.930000
34880,1,Perth_49,0.840000,3973001.690000
34881,1,Perth_49,0.800000,3778165.250000
34882,1,Perth_49,0.850000,4029436.330000
34883,1,Perth_49,0.820000,3865989.450000
34884,1,Perth_49,0.820000,3889185.650000
34885,1,Perth_49,0.840000,3949979.620000
34886,1,Perth_49,0.850000,4027671.050000
34887,1,Perth_49,0.810000,3804831.120000
34888,1,Perth_49,0.810000,3803631.590000
34889,1,Perth_49,0.840000,3961691.260000
34890,1,Perth_49,0.840000,3945392.700000
34891,1,Perth_49,0.820000,3878550.330000
34892,1,Perth_49,0.780000,3701793.580000
34893,1,Perth_49,0.860000,4065057.800000
34894,1,Perth_49,0.850000,4004534.990000
34895,1,Perth_49,0.850000,4022371.180000
34896,1,Perth_49,0.840000,3979943.490000
34897,1,Perth_49,0.810000,3840378.220000
34898,1,Perth_49,0.810000,3809080.770000
34899,1,Perth_49,0.830000,3927692.650000
34900,1,Perth_49,0.850000,4028795.160000
34901,1,Perth_49,0.820000,3875619.590000
34902,1,Perth_49,0.830000,3933465.920000
34903,1,Perth_49,0.830000,3936822.130000
34904,1,Perth_49,0.850000,4021956.990000
34905,1,Perth_49,0.820000,3864639.740000
34906,1,Perth_49,0.850000,4029436.330000
34907,1,Perth_49,0.820000,3885176.850000
34908,1,Perth_49,0.840000,3955950.350000
34909,1,Perth_49,0.860000,4039248.570000
34910,1,Perth_49,0.850000,4034732.520000
34911,1,Perth_49,0.810000,3828993.900000
34912,1,Perth_49,0.810000,3803258.530000
34913,1,Perth_49,0.840000,3955508.380000
34914,1,Perth_49,0.790000,3748598.710000
34915,1,Perth_49,0.800000,3774147.240000
34916,1,Perth_49,0.830000,3913301.190000
34917,1,Perth_49,0.840000,3954380.170000
34918,1,Perth_49,0.850000,4012677.910000
34919,1,Perth_49,0.850000,4036100.420000
34920,1,Perth_49,0.800000,3765359.520000
34921,1,Perth_49,0.810000,3814319.780000
34922,1,Perth_49,0.830000,3906400.630000
34923,1,Perth_49,0.840000,3978445.430000
34924,1,Perth_49,0.850000,4021072.700000
34925,1,Perth_49,0.820000,3867863.930000
34926,1,Perth_49,0.840000,3983008.430000
34927,1,Perth_49,0.810000,3829851.740000
34928,1,Perth_49,0.840000,3947754.140000
34929,1,Perth_49,0.830000,3926148.330000
34930,1,Perth_49,0.820000,3886038.990000
34931,1,Perth_49,0.820000,3887421.280000
34932,1,Perth_49,0.840000,3976483.140000
34933,1,Perth_49,0.840000,3979582.770000
34934,1,Perth_49,0.820000,3851672.100000
34935,1,Perth_49,0.830000,3918208.840000
34936,1,Perth_49,0.840000,3952331.020000
34937,1,Perth_49,0.860000,4056147.970000
34938,1,Perth_49,0.810000,3810396.530000
34939,1,Perth_49,0.790000,3733781.080000
34940,1,Perth_49,0.810000,3843292.430000
34941,1,Perth_49,0.840000,3959147.440000
34942,1,Perth_49,0.850000,4022373.660000
34943,1,Perth_49,0.820000,3879531.690000
34944,1,Perth_49,0.840000,3950605.080000
34945,1,Perth_49,0.820000,3879398.910000
34946,1,Perth_49,0.850000,4005615.620000
34947,1,Perth_49,0.830000,3898306.700000
34948,1,Perth_49,0.820000,3879087.240000
34949,1,Perth_49,0.810000,3831370.220000
34950,1,Perth_49,0.850000,4018794.240000
34951,1,Perth_49,0.810000,3845682.100000
34952,1,Perth_49,0.850000,4013500.840000
34953,1,Perth_49,0.800000,3761242.740000
34954,1,Perth_49,0.820000,3872257.630000
34955,1,Perth_49,0.830000,3930464.750000
34956,1,Perth_49,0.800000,3773022.820000
34957,1,Perth_49,0.800000,3763114.970000
34958,1,Perth_49,0.840000,3956296.520000
34959,1,Perth_49,0.830000,3920947.780000
34960,1,Perth_49,0.840000,3953938.830000
34961,1,Perth_49,0.830000,3922307.710000
34962,1,Perth_49,0.790000,3741330.050000
34963,1,Perth_49,0.810000,3829671.230000
34964,1,Perth_49,0.810000,3829337.930000
34965,1,Perth_49,0.760000,3599170.430000
34966,1,Perth_49,0.820000,3865069.800000
34967,1,Perth_49,0.750000,3556186.640000
34968,1,Perth_49,0.820000,3886520.220000
34969,1,Perth_49,0.810000,3836880.990000
34970,1,Perth_49,0.750000,3548855.400000
34971,1,Perth_49,0.790000,3726723.790000
34972,1,Perth_49,0.840000,3953938.830000
34973,1,Perth_49,0.840000,3948414.060000
34974,1,Perth_49,0.820000,3893858.660000
34975,1,Perth_49,0.830000,3939825.450000
34976,1,Perth_49,0.820000,3880384.430000
34977,1,Perth_49,0.810000,3840767.730000
34978,1,Perth_49,0.850000,4026462.730000
34979,1,Perth_49,0.830000,3913538.010000
34980,1,Perth_49,0.800000,3779673.380000
34981,1,Perth_49,0.830000,3919317.680000
34982,1,Perth_49,0.820000,3876801.070000
34983,1,Perth_49,0.820000,3868458.370000
34984,1,Perth_49,0.850000,4032833.070000
34985,1,Perth_49,0.860000,4041443.760000
34986,1,Perth_49,0.840000,3947587.720000
34987,1,Perth_49,0.820000,3893816.090000
34988,1,Perth_49,0.830000,3933296.930000
34989,1,Perth_49,0.810000,3825496.080000
34990,1,Perth_49,0.860000,4050800.230000
34991,1,Perth_49,0.830000,3906439.550000
34992,1,Perth_49,0.790000,3719241.330000
34993,1,Perth_49,0.830000,3932360.530000
34994,1,Perth_49,0.830000,3927166.390000
34995,1,Perth_49,0.840000,3986475.340000
34996,1,Perth_49,0.850000,4023434.020000
34997,1,Perth_49,0.840000,3966844.590000
34998,1,Perth_49,0.850000,4013306.320000
34999,1,Perth_49,0.860000,4038923.880000
35000,1,Perth_49,0.850000,4032147.450000
35001,1,Perth_49,0.860000,4037726.130000
35002,1,Perth_49,0.840000,3986637.740000
35003,1,Perth_49,0.850000,4004998.240000
35004,1,Perth_49,0.850000,3999887.460000
35005,1,Perth_49,0.860000,4070182.260000
35006,1,Perth_49,0.830000,3931016.550000
35007,1,Perth_49,0.830000,3901675.650000
35008,1,Perth_49,0.860000,4047850.570000
35009,1,Perth_49,0.840000,3944342.420000
35010,1,Perth_49,0.780000,3680964.500000
35011,1,Perth_49,0.850000,4008314.960000
35012,1,Perth_49,0.780000,3673383.520000
35013,1,Perth_49,0.790000,3749580.400000
35014,1,Perth_49,0.840000,3976390.360000
35015,1,Perth_49,0.760000,3612278.230000
35016,1,Perth_49,0.810000,3840125.990000
35017,1,Perth_49,0.820000,3885377.250000
35018,1,Perth_49,0.810000,3839151.400000
35019,1,Perth_49,0.800000,3771921.760000
35020,1,Perth_49,0.850000,4023089.720000
35021,1,Perth_49,0.850000,4029480.380000
35022,1,Perth_49,0.800000,3755492.200000
35023,1,Perth_49,0.860000,4065132.160000
35024,1,Perth_49,0.840000,3965135.180000
35025,1,Perth_49,0.840000,3981817.200000
35026,1,Perth_49,0.810000,3816373.610000
35027,1,Perth_49,0.850000,4020293.840000
35028,1,Perth_49,0.830000,3922360.160000
35029,1,Perth_49,0.860000,4044504.880000
35030,1,Perth_49,0.850000,3997803.050000
35031,1,Perth_49,0.850000,3992790.330000
35032,1,Perth_49,0.840000,3946799.210000
35033,1,Perth_49,0.830000,3915880.650000
35034,1,Perth_49,0.830000,3921953.940000
35035,1,Perth_49,0.800000,3762680.880000
35036,1,Perth_49,0.830000,3927073.480000
35037,1,Perth_49,0.840000,3946723.790000
35038,1,Perth_49,0.810000,3820753.090000
35039,1,Perth_49,0.830000,3904622.350000
35040,1,Perth_49,0.820000,3877234.240000
35041,1,Perth_49,0.820000,3863493.570000
35042,1,Perth_49,0.840000,3954623.890000
35043,1,Perth_49,0.800000,3787817.270000
35044,1,Perth_49,0.860000,4049426.570000
35045,1,Perth_49,0.830000,3911211.430000
35046,1,Perth_49,0.800000,3790499.740000
35047,1,Perth_49,0.820000,3870736.540000
35048,1,Perth_49,0.840000,3965136.100000
35049,1,Perth_49,0.810000,3807286.430000
35050,1,Perth_49,0.810000,3821582.060000
35051,1,Perth_49,0.860000,4043138.570000
35052,1,Perth_49,0.840000,3979891.020000
35053,1,Perth_49,0.840000,3980073.990000
35054,1,Perth_49,0.830000,3909101.900000
35055,1,Perth_49,0.840000,3943272.140000
35056,1,Perth_49,0.820000,3864762.310000
35057,1,Perth_49,0.820000,3866092.270000
35058,1,Perth_49,0.810000,3842079.540000
35059,1,Perth_49,0.850000,4007591.700000
35060,1,Perth_49,0.820000,3854625.720000
35061,1,Perth_49,0.820000,3882077.240000
35062,1,Perth_49,0.800000,3789786.770000
35063,1,Perth_49,0.800000,3789400.370000
35064,1,Perth_49,0.840000,3949177.090000
35065,1,Perth_49,0.860000,4041815.370000
35066,1,Perth_49,0.780000,3701542.440000
35067,1,Perth_49,0.790000,3741747.500000
35068,1,Perth_49,0.830000,3923711.180000
35069,1,Perth_49,0.820000,3872373.370000
35070,1,Perth_49,0.770000,3634478.490000
35071,1,Perth_49,0.820000,3888451.000000
35072,1,Perth_49,0.800000,3764392.070000
35073,1,Perth_49,0.810000,3809681.870000
35074,1,Perth_49,0.840000,3959394.470000
35075,1,Perth_49,0.830000,3921788.720000
35076,1,Perth_49,0.850000,4009439.520000
35077,1,Perth_49,0.820000,3864169.840000
35078,1,Perth_49,0.860000,4040231.560000
35079,1,Perth_49,0.860000,4049111.880000
35080,1,Perth_49,0.840000,3984418.010000
35081,1,Perth_49,0.860000,4046171.630000
35082,1,Perth_49,0.830000,3934245.420000
35083,1,Perth_49,0.850000,3994507.210000
35084,1,Perth_49,0.780000,3687849.840000
35085,1,Perth_49,0.820000,3879271.310000
35086,1,Perth_49,0.810000,3807199.080000
35087,1,Perth_49,0.800000,3796533.840000
35088,1,Perth_49,0.790000,3727087.470000
35089,1,Perth_49,0.840000,3959222.610000
35090,1,Perth_49,0.800000,3795139.720000
35091,1,Perth_49,0.800000,3765335.590000
35092,1,Perth_49,0.840000,3973836.800000
35093,1,Perth_49,0.830000,3926432.790000
35094,1,Perth_49,0.790000,3709577.240000
35095,1,Perth_49,0.830000,3903598.230000
35096,1,Perth_49,0.820000,3856407.850000
35097,1,Perth_49,0.790000,3746757.890000
35098,1,Perth_49,0.840000,3953042.760000
35099,1,Perth_49,0.840000,3965151.250000
35100,1,Perth_49,0.860000,4050401.490000
35101,1,Perth_49,0.820000,3859468.150000
35102,1,Perth_49,0.830000,3909424.510000
35103,1,Perth_49,0.840000,3943430.280000
35104,1,Perth_49,0.820000,3852322.560000
35105,1,Perth_49,0.860000,4077043.350000
35106,1,Perth_49,0.830000,3934353.940000
35107,1,Perth_49,0.810000,3846586.260000
35108,1,Perth_49,0.860000,4055181.550000
