sample_id,site_id,Total_Power,qW
8404,3,3976193.14,0.77
8405,3,3987320.07,0.77
8406,3,4108605.66,0.79
8407,3,3968383.5,0.77
8408,3,4069831.82,0.79
8409,3,4002986.33,0.77
8410,3,3986018.42,0.77
8411,3,3950938.73,0.76
8412,3,4110066.57,0.79
8413,3,4032172.02,0.78
8414,3,4074397.36,0.79
8415,3,3983357.45,0.77
8416,3,3982545.38,0.77
8417,3,4040058.79,0.78
8418,3,4074397.36,0.79
8419,3,4064354.55,0.78
8420,3,4113131.18,0.79
8421,3,4087160.8,0.79
8422,3,4103796.22,0.79
8423,3,4081985.85,0.79
8424,3,3911867.86,0.75
8425,3,4081941.98,0.79
8426,3,4078895.01,0.79
8427,3,4083112.29,0.79
8428,3,3913511.88,0.75
8429,3,4100058.36,0.79
8430,3,4031240.61,0.78
8431,3,3993102.58,0.77
8432,3,4077062.7,0.79
8433,3,4008086.42,0.77
8434,3,3966083.59,0.77
8435,3,4123208.29,0.8
8436,3,3961636.34,0.76
8437,3,4027604.8,0.78
8438,3,3952881.12,0.76
8439,3,3978329.79,0.77
8440,3,4008086.42,0.77
8441,3,4087691.81,0.79
8442,3,3872966.78,0.75
8443,3,4069415.19,0.79
8444,3,3987011.86,0.77
8445,3,4111954.66,0.79
8446,3,4009182.73,0.77
8447,3,4035748.8,0.78
8448,3,4114117.01,0.79
8449,3,4079445.47,0.79
8450,3,4032091.12,0.78
8451,3,4092057.95,0.79
8452,3,3963261.58,0.76
8453,3,3970982.87,0.77
8454,3,4087691.81,0.79
8455,3,4075794.63,0.79
8456,3,3928814.12,0.76
8457,3,3986312.26,0.77
8458,3,3979102.23,0.77
8459,3,4053752.02,0.78
8460,3,4011030.04,0.77
8461,3,3851186.95,0.74
8462,3,4097590.04,0.79
8463,3,4080633.92,0.79
8464,3,3988996.45,0.77
8465,3,4005448.01,0.77
8466,3,4106999.4,0.79
8467,3,4022396.61,0.78
8468,3,4014502.45,0.77
8469,3,4091164.08,0.79
8470,3,4047364.02,0.78
8471,3,4031240.61,0.78
8472,3,4085790.56,0.79
8473,3,3976940.26,0.77
8474,3,3864686.95,0.75
8475,3,4092613.67,0.79
8476,3,4108876.76,0.79
8477,3,4024224.54,0.78
8478,3,4008677.7,0.77
8479,3,3976452.08,0.77
8480,3,4018202.98,0.78
8481,3,3980869.61,0.77
8482,3,4068930.96,0.78
8483,3,3997357.5,0.77
8484,3,3861032.15,0.74
8485,3,4075905.14,0.79
8486,3,4090605.41,0.79
8487,3,3961279.22,0.76
8488,3,3927045.11,0.76
8489,3,3967204.32,0.77
8490,3,4087387.33,0.79
8491,3,4034248.45,0.78
8492,3,4011030.04,0.77
8493,3,3882257.99,0.75
8494,3,4104904.26,0.79
8495,3,3997357.5,0.77
8496,3,4011030.04,0.77
8497,3,4100038.13,0.79
8498,3,3973961.42,0.77
8499,3,4019957.44,0.78
8500,3,4076744.89,0.79
8501,3,4076823.36,0.79
8502,3,4105593.45,0.79
8503,3,4008086.42,0.77
8504,3,4053949.01,0.78
8505,3,3982256.11,0.77
8506,3,4093623.65,0.79
8507,3,3931250.85,0.76
8508,3,3854860.87,0.74
8509,3,4044888.75,0.78
8510,3,4080291.84,0.79
8511,3,4062520.29,0.78
8512,3,4034248.45,0.78
8513,3,4003352.03,0.77
8514,3,4067389.48,0.78
8515,3,4075620.48,0.79
8516,3,4085650.45,0.79
8517,3,3926469.95,0.76
8518,3,4104791.29,0.79
8519,3,4103150.72,0.79
8520,3,4106105.97,0.79
8521,3,4081067.8,0.79
8522,3,4110671.04,0.79
8523,3,4119380.39,0.79
8524,3,3973740.0,0.77
8525,3,4131553.9,0.8
8526,3,4037994.81,0.78
8527,3,3854202.71,0.74
8528,3,4079797.83,0.79
8529,3,3981419.87,0.77
8530,3,4074305.66,0.79
8531,3,3827132.28,0.74
8532,3,4034472.36,0.78
8533,3,4131553.9,0.8
8534,3,4110450.47,0.79
8535,3,4085606.59,0.79
8536,3,4125665.39,0.8
8537,3,3968213.52,0.77
8538,3,4073419.9,0.79
8539,3,4077376.31,0.79
8540,3,4018202.98,0.78
8541,3,3976677.96,0.77
8542,3,4018202.98,0.78
8543,3,4061959.35,0.78
8544,3,4076846.97,0.79
8545,3,4096499.85,0.79
8546,3,4006207.1,0.77
8547,3,4028614.36,0.78
8548,3,4130817.91,0.8
8549,3,4008086.42,0.77
8550,3,4096324.49,0.79
8551,3,3990646.31,0.77
8552,3,4089153.82,0.79
8553,3,4078802.02,0.79
8554,3,4010679.7,0.77
8555,3,3886082.48,0.75
8556,3,3997357.5,0.77
8557,3,4079797.83,0.79
8558,3,4097134.19,0.79
8559,3,4095274.7,0.79
8560,3,4128041.17,0.8
8561,3,3894497.19,0.75
8562,3,3987672.18,0.77
8563,3,4051113.71,0.78
8564,3,3956744.33,0.76
8565,3,4131553.9,0.8
8566,3,4080071.58,0.79
8567,3,4061527.65,0.78
8568,3,4027604.8,0.78
8569,3,3870044.11,0.75
8570,3,3999845.2,0.77
8571,3,4086338.37,0.79
8572,3,4003737.83,0.77
8573,3,4011030.04,0.77
8574,3,4110436.99,0.79
8575,3,4069709.86,0.79
8576,3,4022846.79,0.78
8577,3,4022547.86,0.78
8578,3,4079709.38,0.79
8579,3,3997347.61,0.77
8580,3,4061813.62,0.78
8581,3,4021640.52,0.78
8582,3,3930463.18,0.76
8583,3,4116303.83,0.79
8584,3,4064615.37,0.78
8585,3,3892160.97,0.75
8586,3,3930084.39,0.76
8587,3,3991799.58,0.77
8588,3,4063332.68,0.78
8589,3,4057097.57,0.78
8590,3,3908534.51,0.75
8591,3,3982145.16,0.77
8592,3,4064045.29,0.78
8593,3,4091492.19,0.79
8594,3,3991889.25,0.77
8595,3,3952828.85,0.76
8596,3,4047418.45,0.78
8597,3,4131553.9,0.8
8598,3,4136565.27,0.8
8599,3,4093105.06,0.79
8600,3,4067365.24,0.78
8601,3,3999512.69,0.77
8602,3,3964274.64,0.76
8603,3,4023003.92,0.78
8604,3,4006860.13,0.77
8605,3,3916954.23,0.76
8606,3,3986917.2,0.77
8607,3,4006399.25,0.77
8608,3,4090100.36,0.79
8609,3,4133021.13,0.8
8610,3,4081736.11,0.79
8611,3,3841104.04,0.74
8612,3,3979884.77,0.77
8613,3,3967200.6,0.77
8614,3,4024098.02,0.78
8615,3,4074063.35,0.79
8616,3,3930878.67,0.76
8617,3,4079445.47,0.79
8618,3,4029682.5,0.78
8619,3,4081736.11,0.79
8620,3,4037994.81,0.78
8621,3,4081147.09,0.79
8622,3,4098157.33,0.79
8623,3,4022334.48,0.78
8624,3,4121993.1,0.8
8625,3,4019957.44,0.78
8626,3,4004862.4,0.77
8627,3,3978876.67,0.77
8628,3,3993406.68,0.77
8629,3,4110797.2,0.79
8630,3,4064457.79,0.78
8631,3,4083490.33,0.79
8632,3,4086541.83,0.79
8633,3,4093309.27,0.79
8634,3,4115350.18,0.79
8635,3,4072588.49,0.79
8636,3,3958367.86,0.76
8637,3,3953501.17,0.76
8638,3,4124820.93,0.8
8639,3,3994230.19,0.77
8640,3,4050679.09,0.78
8641,3,3826701.08,0.74
8642,3,4071090.73,0.79
8643,3,4094050.65,0.79
8644,3,4078388.82,0.79
8645,3,4096208.39,0.79
8646,3,4092300.99,0.79
8647,3,4075905.14,0.79
8648,3,4079797.83,0.79
8649,3,4001275.67,0.77
8650,3,3915057.93,0.76
8651,3,4064354.55,0.78
8652,3,3922721.93,0.76
8653,3,3966920.59,0.77
8654,3,3963955.17,0.76
8655,3,4021042.49,0.78
8656,3,4077527.3,0.79
8657,3,4094320.21,0.79
8658,3,3974691.24,0.77
8659,3,3983691.19,0.77
8660,3,4051662.73,0.78
8661,3,4004597.85,0.77
8662,3,4095624.59,0.79
8663,3,4072606.46,0.79
8664,3,3972949.22,0.77
8665,3,4107820.32,0.79
8666,3,4078819.05,0.79
8667,3,4076299.12,0.79
8668,3,4089359.98,0.79
8669,3,3891279.3,0.75
8670,3,3932376.43,0.76
8671,3,4069080.45,0.78
8672,3,4008086.42,0.77
8673,3,4071689.05,0.79
8674,3,4079757.32,0.79
8675,3,4107008.46,0.79
8676,3,4021370.1,0.78
8677,3,4087535.39,0.79
8678,3,4110370.62,0.79
8679,3,4106191.52,0.79
8680,3,3959234.68,0.76
8681,3,3817433.19,0.74
8682,3,4050910.36,0.78
8683,3,4077415.84,0.79
8684,3,3968383.5,0.77
8685,3,3955202.66,0.76
8686,3,4011030.04,0.77
8687,3,4068896.68,0.78
8688,3,4094127.14,0.79
8689,3,4115983.18,0.79
8690,3,3803280.91,0.73
8691,3,4004862.4,0.77
8692,3,4076744.89,0.79
8693,3,4072247.26,0.79
8694,3,4016237.15,0.77
8695,3,4112198.24,0.79
8696,3,4077376.31,0.79
8697,3,4076744.89,0.79
8698,3,4014713.51,0.77
8699,3,4115983.18,0.79
8700,3,3976276.37,0.77
8701,3,4113131.18,0.79
8702,3,4082003.78,0.79
8703,3,3993007.63,0.77
8704,3,3956744.33,0.76
8705,3,4064979.33,0.78
8706,3,4074033.11,0.79
8707,3,4110764.37,0.79
8708,3,4045059.71,0.78
8709,3,4091217.25,0.79
8710,3,4090475.53,0.79
8711,3,4017939.08,0.78
8712,3,3956909.0,0.76
8713,3,3974691.24,0.77
8714,3,3985719.96,0.77
8715,3,3999511.19,0.77
8716,3,3926985.71,0.76
8717,3,4081060.58,0.79
8718,3,4092565.31,0.79
8719,3,4021155.92,0.78
8720,3,4045901.89,0.78
8721,3,4008086.42,0.77
8722,3,3888382.16,0.75
8723,3,4110222.27,0.79
8724,3,3945220.41,0.76
8725,3,4111601.67,0.79
8726,3,3956517.78,0.76
8727,3,4110764.37,0.79
8728,3,3935083.23,0.76
8729,3,3931316.15,0.76
8730,3,4079797.83,0.79
8731,3,4011369.88,0.77
8732,3,4093623.65,0.79
8733,3,4077522.49,0.79
8734,3,3931058.37,0.76
8735,3,3984859.53,0.77
8736,3,4110764.37,0.79
8737,3,4088550.73,0.79
8738,3,4083142.38,0.79
8739,3,4008086.42,0.77
8740,3,4085790.56,0.79
8741,3,4091734.66,0.79
8742,3,3900161.83,0.75
8743,3,3973327.1,0.77
8744,3,3986959.52,0.77
8745,3,3971046.37,0.77
8746,3,4089839.44,0.79
8747,3,4006130.82,0.77
8748,3,3904010.42,0.75
8749,3,3966386.95,0.77
8750,3,3998677.33,0.77
8751,3,4017203.16,0.77
8752,3,3953425.12,0.76
8753,3,4093309.27,0.79
8754,3,4068930.96,0.78
8755,3,4101669.63,0.79
8756,3,4076744.89,0.79
8757,3,4076744.89,0.79
8758,3,3944537.94,0.76
8759,3,4116303.83,0.79
8760,3,3955637.9,0.76
8761,3,4002613.67,0.77
8762,3,4086612.98,0.79
8763,3,3958429.01,0.76
8764,3,4092613.67,0.79
8765,3,4114117.01,0.79
8766,3,4037994.81,0.78
8767,3,4090772.2,0.79
8768,3,4084553.35,0.79
8769,3,4096857.37,0.79
8770,3,4014348.03,0.77
8771,3,4082676.98,0.79
8772,3,3984739.28,0.77
8773,3,4068196.33,0.78
8774,3,3931509.68,0.76
8775,3,3996543.73,0.77
8776,3,4012655.73,0.77
8777,3,3837994.75,0.74
8778,3,4001275.67,0.77
8779,3,4097590.04,0.79
8780,3,3885142.93,0.75
8781,3,3906567.76,0.75
8782,3,4106025.75,0.79
8783,3,4085900.77,0.79
8784,3,4091158.0,0.79
8785,3,4025290.13,0.78
8786,3,3993219.33,0.77
8787,3,4121749.94,0.8
8788,3,4113184.98,0.79
8789,3,3983357.45,0.77
8790,3,4025290.13,0.78
8791,3,3937395.67,0.76
8792,3,4108802.15,0.79
8793,3,4079797.83,0.79
8794,3,3985286.07,0.77
8795,3,3913780.06,0.76
8796,3,4081736.11,0.79
8797,3,4071149.91,0.79
8798,3,4103648.71,0.79
8799,3,4082276.72,0.79
8800,3,3975005.09,0.77
8801,3,3995705.53,0.77
8802,3,4066925.93,0.78
8803,3,4063332.68,0.78
8804,3,4114117.01,0.79
8805,3,4025290.13,0.78
8806,3,4009354.11,0.77
8807,3,4003686.67,0.77
8808,3,4064457.79,0.78
8809,3,3974691.24,0.77
8810,3,3960491.72,0.76
8811,3,3971886.95,0.77
8812,3,3909086.73,0.75
8813,3,4122024.91,0.8
8814,3,4022547.86,0.78
8815,3,4059901.44,0.78
8816,3,4022846.79,0.78
8817,3,4081224.86,0.79
8818,3,4071689.05,0.79
8819,3,3966256.26,0.77
8820,3,4058021.43,0.78
8821,3,4106191.52,0.79
8822,3,3866502.15,0.75
8823,3,4078819.05,0.79
8824,3,3937395.67,0.76
8825,3,4070710.1,0.79
8826,3,4082479.79,0.79
8827,3,4051480.82,0.78
8828,3,4033708.56,0.78
8829,3,4066003.89,0.78
8830,3,3832034.11,0.74
8831,3,3907128.09,0.75
8832,3,4006399.25,0.77
8833,3,3954772.54,0.76
8834,3,4025290.13,0.78
8835,3,3869128.27,0.75
8836,3,3910854.63,0.75
8837,3,4077331.69,0.79
8838,3,4065416.61,0.78
8839,3,3833527.33,0.74
8840,3,4009765.62,0.77
8841,3,4109751.23,0.79
8842,3,4016266.03,0.77
8843,3,3945142.78,0.76
8844,3,4079774.6,0.79
8845,3,4054278.82,0.78
8846,3,3992433.87,0.77
8847,3,3936187.63,0.76
8848,3,3800849.1,0.73
8849,3,4105904.68,0.79
8850,3,4079837.53,0.79
8851,3,4065993.53,0.78
8852,3,4014014.28,0.77
8853,3,4116749.56,0.79
8854,3,4102602.14,0.79
8855,3,4021169.62,0.78
8856,3,4102367.72,0.79
8857,3,4059935.74,0.78
8858,3,4081788.84,0.79
8859,3,3982545.38,0.77
8860,3,3939879.72,0.76
8861,3,3960027.61,0.76
8862,3,3994601.84,0.77
8863,3,3986505.34,0.77
8864,3,3896448.43,0.75
8865,3,3900753.67,0.75
8866,3,3989957.6,0.77
8867,3,4132500.37,0.8
8868,3,4085960.45,0.79
8869,3,3856521.12,0.74
8870,3,4089017.18,0.79
8871,3,3953200.41,0.76
8872,3,4027604.8,0.78
8873,3,4054640.53,0.78
8874,3,4014348.03,0.77
8875,3,4052316.51,0.78
8876,3,4008086.42,0.77
8877,3,3958418.59,0.76
8878,3,3971764.81,0.77
8879,3,4103103.72,0.79
8880,3,4079834.54,0.79
8881,3,3901795.44,0.75
8882,3,3782868.97,0.73
8883,3,4044431.17,0.78
8884,3,4042338.59,0.78
8885,3,4099922.69,0.79
8886,3,4068828.82,0.78
8887,3,4022547.86,0.78
8888,3,4079797.83,0.79
8889,3,4019957.44,0.78
8890,3,3931359.53,0.76
8891,3,4084567.96,0.79
8892,3,4097192.14,0.79
8893,3,3943379.93,0.76
8894,3,4106191.52,0.79
8895,3,3972977.38,0.77
8896,3,4071513.8,0.79
8897,3,3987875.15,0.77
8898,3,3903911.76,0.75
8899,3,4007893.6,0.77
8900,3,4085279.86,0.79
8901,3,4028918.96,0.78
8902,3,4008474.62,0.77
8903,3,4088062.87,0.79
8904,3,3970413.52,0.77
8905,3,4101418.07,0.79
8906,3,3872165.43,0.75
8907,3,4072202.26,0.79
8908,3,4124017.93,0.8
8909,3,3932422.19,0.76
8910,3,4076737.31,0.79
8911,3,3976539.22,0.77
8912,3,4068196.33,0.78
8913,3,4008086.42,0.77
8914,3,4061239.15,0.78
8915,3,4011030.04,0.77
8916,3,4069762.75,0.79
8917,3,4090083.7,0.79
8918,3,4077527.3,0.79
8919,3,4110370.62,0.79
8920,3,4054588.82,0.78
8921,3,4014348.03,0.77
8922,3,4121993.1,0.8
8923,3,4045901.89,0.78
8924,3,4079797.83,0.79
8925,3,4104623.8,0.79
8926,3,3981419.87,0.77
8927,3,4081152.29,0.79
8928,3,4022547.86,0.78
8929,3,4083498.7,0.79
8930,3,3970819.67,0.77
8931,3,3994902.73,0.77
8932,3,4074617.03,0.79
8933,3,3963114.15,0.76
8934,3,4093773.35,0.79
8935,3,4031974.89,0.78
8936,3,4002986.33,0.77
8937,3,4072946.14,0.79
8938,3,4089945.95,0.79
8939,3,4009345.18,0.77
8940,3,3899708.46,0.75
8941,3,4065104.62,0.78
8942,3,3960948.72,0.76
8943,3,4031240.61,0.78
8944,3,4006319.35,0.77
8945,3,4019957.44,0.78
8946,3,4018202.98,0.78
8947,3,3974691.24,0.77
8948,3,4026652.05,0.78
8949,3,3982209.56,0.77
8950,3,4018202.98,0.78
8951,3,4128041.17,0.8
8952,3,4104904.26,0.79
8953,3,4108093.6,0.79
8954,3,4110764.37,0.79
8955,3,4077175.72,0.79
8956,3,4039187.39,0.78
8957,3,3919227.42,0.76
8958,3,4071825.49,0.79
8959,3,3988419.41,0.77
8960,3,4106638.49,0.79
8961,3,4064615.37,0.78
8962,3,4002986.33,0.77
8963,3,4066533.21,0.78
8964,3,4021646.03,0.78
8965,3,4099422.82,0.79
8966,3,3986729.61,0.77
8967,3,3997013.85,0.77
8968,3,4089064.99,0.79
8969,3,3946067.48,0.76
8970,3,4079839.13,0.79
8971,3,4085510.75,0.79
8972,3,4014348.03,0.77
8973,3,4099262.14,0.79
8974,3,4090743.3,0.79
8975,3,4074265.12,0.79
8976,3,3907590.05,0.75
8977,3,4081788.84,0.79
8978,3,4096380.36,0.79
8979,3,4081820.05,0.79
8980,3,4090505.77,0.79
8981,3,4121749.94,0.8
8982,3,3920034.51,0.76
8983,3,3911946.66,0.75
8984,3,3914764.7,0.76
8985,3,3985615.8,0.77
8986,3,4047730.17,0.78
8987,3,3958378.08,0.76
8988,3,4089750.48,0.79
8989,3,4076295.82,0.79
8990,3,3943742.59,0.76
8991,3,4081147.09,0.79
8992,3,4116303.83,0.79
8993,3,3998110.77,0.77
8994,3,4074690.48,0.79
8995,3,3950412.82,0.76
8996,3,3996365.85,0.77
8997,3,4096857.37,0.79
8998,3,3884947.37,0.75
8999,3,4070476.3,0.79
9000,3,4012207.32,0.77
9001,3,3997357.5,0.77
9002,3,4085366.66,0.79
9003,3,4110764.37,0.79
9004,3,3977519.25,0.77
9005,3,4081147.09,0.79
9006,3,3992957.94,0.77
9007,3,4015932.66,0.77
9008,3,3871949.12,0.75
9009,3,4104842.25,0.79
9010,3,4096208.39,0.79
9011,3,4111762.05,0.79
9012,3,3988996.45,0.77
9013,3,4014502.45,0.77
9014,3,4092932.57,0.79
9015,3,4072247.26,0.79
9016,3,4024165.08,0.78
9017,3,4101653.74,0.79
9018,3,3838888.46,0.74
9019,3,4087336.08,0.79
9020,3,4031240.61,0.78
9021,3,4072247.26,0.79
9022,3,4113411.97,0.79
9023,3,4005728.31,0.77
9024,3,3948007.57,0.76
9025,3,4057097.57,0.78
9026,3,4089298.58,0.79
9027,3,3999374.6,0.77
9028,3,4095806.49,0.79
9029,3,4063332.68,0.78
9030,3,4025290.13,0.78
9031,3,3975434.8,0.77
9032,3,3960692.71,0.76
9033,3,4045236.52,0.78
9034,3,4089513.06,0.79
9035,3,4066925.93,0.78
9036,3,4000748.9,0.77
9037,3,4112322.34,0.79
9038,3,3981202.33,0.77
9039,3,3968739.71,0.77
9040,3,4027604.8,0.78
9041,3,3956853.98,0.76
9042,3,3786050.68,0.73
9043,3,4072588.49,0.79
9044,3,3995436.61,0.77
9045,3,4097590.04,0.79
9046,3,4077331.69,0.79
9047,3,4089588.19,0.79
9048,3,4093533.82,0.79
9049,3,4056279.3,0.78
9050,3,3894238.35,0.75
9051,3,3956655.26,0.76
9052,3,4090878.92,0.79
9053,3,3819269.09,0.74
9054,3,3976193.14,0.77
9055,3,4115320.67,0.79
9056,3,4069831.82,0.79
9057,3,3887525.29,0.75
9058,3,3999512.69,0.77
9059,3,4007893.6,0.77
9060,3,4067815.91,0.78
9061,3,4018202.98,0.78
9062,3,4109751.23,0.79
9063,3,4058215.5,0.78
9064,3,4087691.81,0.79
9065,3,4070887.8,0.79
9066,3,4014348.03,0.77
9067,3,4003352.03,0.77
9068,3,4080633.92,0.79
9069,3,4092842.14,0.79
9070,3,3935474.76,0.76
9071,3,4071689.05,0.79
9072,3,4099168.36,0.79
9073,3,4107337.96,0.79
9074,3,3979641.15,0.77
9075,3,4011030.04,0.77
9076,3,4002986.33,0.77
9077,3,3938861.51,0.76
9078,3,3978876.67,0.77
9079,3,4079834.54,0.79
9080,3,4110066.57,0.79
9081,3,4072725.42,0.79
9082,3,4087336.08,0.79
9083,3,3849818.58,0.74
9084,3,3954188.0,0.76
9085,3,4021155.92,0.78
9086,3,4102475.53,0.79
9087,3,4087336.08,0.79
9088,3,3942213.8,0.76
9089,3,4008063.56,0.77
9090,3,3988337.89,0.77
9091,3,3968383.5,0.77
9092,3,4056232.86,0.78
9093,3,4115095.31,0.79
9094,3,4031240.61,0.78
9095,3,4022396.61,0.78
9096,3,4081841.93,0.79
9097,3,3954389.0,0.76
9098,3,4043253.1,0.78
9099,3,3974691.24,0.77
9100,3,4111870.96,0.79
9101,3,4102592.29,0.79
9102,3,4066003.89,0.78
9103,3,4091453.1,0.79
9104,3,4050556.36,0.78
9105,3,4022334.48,0.78
9106,3,4095738.9,0.79
9107,3,4008086.42,0.77
9108,3,4089376.72,0.79
9109,3,3998136.56,0.77
9110,3,4084228.35,0.79
9111,3,3926469.95,0.76
9112,3,4092873.11,0.79
9113,3,4079774.6,0.79
9114,3,4010640.73,0.77
9115,3,4007192.47,0.77
9116,3,4115095.31,0.79
9117,3,3951814.39,0.76
9118,3,4110764.37,0.79
9119,3,4091164.08,0.79
9120,3,4090505.77,0.79
9121,3,4106191.52,0.79
9122,3,4036649.26,0.78
9123,3,3889008.56,0.75
9124,3,3952144.21,0.76
9125,3,4031240.61,0.78
9126,3,3956480.72,0.76
9127,3,4021155.92,0.78
9128,3,3988694.22,0.77
9129,3,4090772.2,0.79
9130,3,4110370.62,0.79
9131,3,4003352.03,0.77
9132,3,4008550.26,0.77
9133,3,4082354.91,0.79
9134,3,3897221.96,0.75
9135,3,3940358.46,0.76
9136,3,4018151.2,0.78
9137,3,4050812.06,0.78
9138,3,4022547.86,0.78
9139,3,4072202.26,0.79
9140,3,4021155.92,0.78
9141,3,4103224.35,0.79
9142,3,4008086.42,0.77
9143,3,3900925.24,0.75
9144,3,3997357.5,0.77
9145,3,4078094.86,0.79
9146,3,3927809.51,0.76
9147,3,4085960.45,0.79
9148,3,4122867.54,0.8
9149,3,4103718.19,0.79
9150,3,3854895.22,0.74
9151,3,4021042.49,0.78
9152,3,3907675.28,0.75
9153,3,4129214.42,0.8
9154,3,4022301.12,0.78
9155,3,4011037.41,0.77
9156,3,4003901.54,0.77
9157,3,3995436.61,0.77
9158,3,3985313.79,0.77
9159,3,4031240.61,0.78
9160,3,3995526.59,0.77
9161,3,4066925.93,0.78
9162,3,4020724.19,0.78
9163,3,4040330.01,0.78
9164,3,4090772.2,0.79
9165,3,4114117.01,0.79
9166,3,4089936.17,0.79
9167,3,4010679.7,0.77
9168,3,3923624.64,0.76
9169,3,4069786.21,0.79
9170,3,3983537.96,0.77
9171,3,3989382.79,0.77
9172,3,3892181.9,0.75
9173,3,3937701.89,0.76
9174,3,4131553.9,0.8
9175,3,4064979.33,0.78
9176,3,3915508.1,0.76
9177,3,4139926.4,0.8
9178,3,4095738.9,0.79
9179,3,3878098.35,0.75
9180,3,4015892.75,0.77
9181,3,4083436.52,0.79
9182,3,4081060.58,0.79
9183,3,4090234.73,0.79
9184,3,4045901.89,0.78
9185,3,4002736.09,0.77
9186,3,4132868.96,0.8
9187,3,4114117.01,0.79
9188,3,4045059.71,0.78
9189,3,4014348.03,0.77
9190,3,3979624.7,0.77
9191,3,4129214.42,0.8
9192,3,3939868.07,0.76
9193,3,4018202.98,0.78
9194,3,4089153.82,0.79
9195,3,4063332.68,0.78
9196,3,4021042.49,0.78
9197,3,4003352.03,0.77
9198,3,4074265.12,0.79
9199,3,3950434.1,0.76
9200,3,4112006.76,0.79
9201,3,3898553.99,0.75
9202,3,4027604.8,0.78
9203,3,3973740.0,0.77
9204,3,4107434.7,0.79
9205,3,3999693.65,0.77
9206,3,4064354.55,0.78
9207,3,4022547.86,0.78
9208,3,4066785.48,0.78
9209,3,4073356.4,0.79
9210,3,3915267.92,0.76
9211,3,4029974.71,0.78
9212,3,3969200.73,0.77
9213,3,4093945.06,0.79
9214,3,4081985.85,0.79
9215,3,4090772.2,0.79
9216,3,3926819.91,0.76
9217,3,3986018.42,0.77
9218,3,4116021.24,0.79
9219,3,4044775.05,0.78
9220,3,3986348.06,0.77
9221,3,4014955.48,0.77
9222,3,4109096.05,0.79
9223,3,3997357.5,0.77
9224,3,4014348.03,0.77
9225,3,3957771.25,0.76
9226,3,4019957.44,0.78
9227,3,4068279.35,0.78
9228,3,3975086.88,0.77
9229,3,3997788.36,0.77
9230,3,4031240.61,0.78
9231,3,4110764.37,0.79
9232,3,3956744.33,0.76
9233,3,4106025.75,0.79
9234,3,3968383.5,0.77
9235,3,4071699.49,0.79
9236,3,4111273.24,0.79
9237,3,3973961.42,0.77
9238,3,4014043.42,0.77
9239,3,4066785.48,0.78
9240,3,4042074.33,0.78
9241,3,4003351.05,0.77
9242,3,4096762.61,0.79
9243,3,4108549.76,0.79
9244,3,4104797.41,0.79
9245,3,4123208.29,0.8
9246,3,3944230.34,0.76
9247,3,4022547.86,0.78
9248,3,3979032.4,0.77
9249,3,4082302.16,0.79
9250,3,4087336.08,0.79
9251,3,4087505.4,0.79
9252,3,3980904.45,0.77
9253,3,4024224.54,0.78
9254,3,3998663.84,0.77
9255,3,3887694.93,0.75
9256,3,4011030.04,0.77
9257,3,4027604.8,0.78
9258,3,4096104.57,0.79
9259,3,4113411.97,0.79
9260,3,4085552.21,0.79
9261,3,4090505.77,0.79
9262,3,3839042.2,0.74
9263,3,4018484.33,0.78
9264,3,4092932.57,0.79
9265,3,3949879.46,0.76
9266,3,3987322.0,0.77
9267,3,4081736.11,0.79
9268,3,4096282.03,0.79
9269,3,3963039.89,0.76
9270,3,3991768.83,0.77
9271,3,3952873.17,0.76
9272,3,3901826.56,0.75
9273,3,4022640.78,0.78
9274,3,4093890.81,0.79
9275,3,3907641.89,0.75
9276,3,4139926.4,0.8
9277,3,4018732.45,0.78
9278,3,3990112.62,0.77
9279,3,4003352.03,0.77
9280,3,3825498.79,0.74
9281,3,4104038.81,0.79
9282,3,4090650.12,0.79
9283,3,4097590.04,0.79
9284,3,4034284.37,0.78
9285,3,4047418.45,0.78
9286,3,4022774.08,0.78
9287,3,4085265.69,0.79
9288,3,4039899.79,0.78
9289,3,4085960.45,0.79
9290,3,4085790.45,0.79
9291,3,4031240.61,0.78
9292,3,4094848.91,0.79
9293,3,4045059.71,0.78
9294,3,3978093.92,0.77
9295,3,4029974.71,0.78
9296,3,3936332.4,0.76
9297,3,4011030.04,0.77
9298,3,4088062.87,0.79
9299,3,3983089.13,0.77
9300,3,3999111.44,0.77
9301,3,4031240.61,0.78
9302,3,4007526.48,0.77
9303,3,3942364.17,0.76
9304,3,4102490.46,0.79
9305,3,3986198.24,0.77
9306,3,3956417.11,0.76
9307,3,4037994.81,0.78
9308,3,4073482.83,0.79
9309,3,4054763.5,0.78
9310,3,4096499.85,0.79
9311,3,4077415.84,0.79
9312,3,3969100.56,0.77
9313,3,4086541.83,0.79
9314,3,3972326.85,0.77
9315,3,4094188.43,0.79
9316,3,3986198.24,0.77
9317,3,4101368.1,0.79
9318,3,4110398.43,0.79
9319,3,4032499.36,0.78
9320,3,4003263.51,0.77
9321,3,3938802.75,0.76
9322,3,4089153.82,0.79
9323,3,3833870.31,0.74
9324,3,3972377.77,0.77
9325,3,4082423.16,0.79
9326,3,4082404.14,0.79
9327,3,3866502.15,0.75
9328,3,4106025.75,0.79
9329,3,3997003.61,0.77
9330,3,4104087.54,0.79
9331,3,3958751.79,0.76
9332,3,4007672.04,0.77
9333,3,4067005.06,0.78
9334,3,4104558.32,0.79
9335,3,3918400.27,0.76
